ID_REF	GSM5101328	GSM5101329	GSM5101330	GSM5101331	GSM5101332	GSM5101333
TC0100016649.hg.1	3.95816	4.013149	3.891919	3.919867	4.991374	4.009467
TC0100016656.hg.1	5.119166	4.960858	4.624353	4.567308	5.046268	4.485419
TC0100016658.hg.1	8.267	8.522186	8.588625	8.628143	8.692188	8.764088
TC0100016659.hg.1	2.723811	2.898588	3.23419	2.959311	2.886161	3.113703
TC0100016664.hg.1	6.885525	6.977185	6.991535	7.372763	6.625476	7.334178
TC0100016676.hg.1	6.110429	6.338315	6.150002	6.81344	6.767739	6.800207
TC0100016678.hg.1	4.45726	3.412427	3.530435	3.568077	3.636602	3.487153
TC0100016685.hg.1	6.236291	6.488072	6.373011	6.51747	6.340474	6.278188
TC0100016694.hg.1	6.441807	6.703881	6.470582	6.466386	6.63356	6.679081
TC0100016709.hg.1	6.807759	7.499245	7.476628	7.476792	7.304945	7.392736
TC0100016711.hg.1	2.984339	3.094122	2.983583	3.150118	3.187837	3.132928
TC0100016715.hg.1	3.040297	3.026082	3.07623	3.360165	2.861465	2.906276
TC0100016755.hg.1	3.93455	3.172728	3.250523	3.389992	3.52848	3.567224
TC0100016786.hg.1	8.276281	8.610427	8.459064	8.735852	8.582476	8.492504
TC0100016789.hg.1	6.923662	6.95829	7.077325	7.241951	7.143389	7.31387
TC0100016794.hg.1	3.50092	3.623317	3.399942	3.377753	3.68976	3.328941
TC0100016822.hg.1	2.768932	2.647459	2.521993	2.355376	2.671076	2.987491
TC0100016828.hg.1	3.103739	3.084431	3.195038	3.040498	3.049272	3.195514
TC0100016831.hg.1	7.606654	7.76277	7.465858	7.744948	7.72108	7.523419
TC0100016833.hg.1	5.735255	5.838923	5.545465	5.392112	5.411109	5.902849
TC0100016839.hg.1	3.471605	3.262629	3.218936	3.434647	3.42657	3.30651
TC0100016851.hg.1	5.035987	4.778341	5.104567	5.223354	5.081983	4.868403
TC0100016887.hg.1	7.605666	7.924949	7.752854	7.598501	7.860265	7.779388
TC0100016891.hg.1	6.760134	6.790847	6.732474	6.571088	6.545424	6.447387
TC0100016893.hg.1	5.676921	5.676921	5.445792	5.901005	5.484135	5.998354
TC0100016899.hg.1	5.115134	5.247443	4.835191	5.036664	5.34469	4.900827
TC0100016901.hg.1	4.992411	4.083436	3.787081	3.630751	3.615855	3.823755
TC0100016902.hg.1	4.73325	4.458732	4.522952	4.421	4.192656	4.577984
TC0100016903.hg.1	6.671923	6.741067	6.693809	6.841701	6.61454	6.722943
TC0100016914.hg.1	4.357354	3.882907	3.843875	3.497446	3.784939	3.818705
TC0100016916.hg.1	7.350913	7.218758	7.100078	7.194895	7.274729	7.098238
TC0100016917.hg.1	8.073735	7.252531	7.577381	7.519962	7.76114	7.707172
TC0100016919.hg.1	3.861971	3.387258	3.428492	3.887257	3.428492	3.107928
TC0100016930.hg.1	3.8017	5.380424	4.070854	3.787512	3.937687	3.691508
TC0100016944.hg.1	6.899433	6.963475	6.98895	7.031496	7.021159	6.979388
TC0100016945.hg.1	4.846607	4.568429	4.615951	4.229051	4.578899	4.373978
TC0100016952.hg.1	8.256827	8.570554	8.600991	8.660223	8.48574	8.513446
TC0100016960.hg.1	4.781565	4.854061	4.454247	4.537802	4.621442	4.939517
TC0100016963.hg.1	6.332724	6.427484	6.405322	6.797535	6.710353	6.530515
TC0100016968.hg.1	6.226589	6.241668	6.467841	6.198933	6.580949	6.323053
TC0100016969.hg.1	6.510303	6.18499	6.561057	6.497795	6.682003	6.791934
TC0100016971.hg.1	10.348325	10.403548	10.510695	10.319693	10.291766	10.349231
TC0100016973.hg.1	5.163105	4.906079	5.276507	5.490502	5.832742	5.076151
TC0100016977.hg.1	4.678017	4.991394	4.775034	5.026367	4.510509	4.701196
TC0100016982.hg.1	4.556597	4.598096	4.736165	4.414903	4.785213	4.191891
TC0100016983.hg.1	3.854969	3.556277	3.561317	2.980682	2.819306	3.500594
TC0100016988.hg.1	4.553408	4.44695	4.27839	4.583467	4.246058	3.916602
TC0100017014.hg.1	3.85666	3.498351	3.670496	3.590762	3.015886	3.546031
TC0100017018.hg.1	6.471117	6.195706	6.205277	6.161589	6.78157	6.575459
TC0100017020.hg.1	4.152254	4.027939	4.130013	4.237397	4.160639	3.680375
TC0100017021.hg.1	3.976839	3.772672	3.973208	3.266264	3.705765	3.798494
TC0100017022.hg.1	6.018651	5.922725	5.929173	6.043188	5.927337	5.925434
TC0100017024.hg.1	6.384292	6.245977	6.314912	6.899706	6.66074	6.8364
TC0100017028.hg.1	7.256139	7.290501	7.298287	7.819012	7.537364	7.636256
TC0100017029.hg.1	4.152095	4.410254	4.239704	4.570818	4.21718	4.649143
TC0100017030.hg.1	4.579921	4.138264	3.885185	4.09783	4.002041	3.789564
TC0100017043.hg.1	4.410363	4.538363	4.578281	4.578281	4.405985	4.578281
TC0100017058.hg.1	5.724964	4.987357	5.355463	5.186566	5.163169	4.835839
TC0100017059.hg.1	6.457968	7.09327	6.629309	7.335242	7.116904	7.447371
TC0100017060.hg.1	3.430286	4.113131	3.77247	4.177726	3.671329	3.758975
TC0100017064.hg.1	5.262748	5.656413	5.708611	5.332764	5.636883	5.587051
TC0100017066.hg.1	5.348847	5.354057	5.247226	4.777153	5.162952	4.752678
TC0100017072.hg.1	10.269601	10.294769	10.321384	10.339139	10.363977	10.292548
TC0100017073.hg.1	5.934761	5.632183	6.09093	5.77317	5.798183	5.742533
TC0100017075.hg.1	8.564953	8.944929	8.769423	8.826202	8.73168	8.724769
TC0100017078.hg.1	5.848102	5.602301	5.263971	6.133556	5.589757	5.717011
TC0100017079.hg.1	7.580763	7.555611	7.596436	7.560198	7.813909	7.481616
TC0100017080.hg.1	5.548945	5.362987	5.208414	4.805972	5.087486	4.898536
TC0100017082.hg.1	4.481673	4.678424	4.711123	4.835076	4.673853	4.207307
TC0100017083.hg.1	4.972703	4.100893	3.946034	4.011686	4.32674	4.056602
TC0100017084.hg.1	4.822569	5.257674	4.190389	5.132742	5.436405	5.577624
TC0100017089.hg.1	4.344442	5.235007	5.14094	4.729375	4.120877	4.598413
TC0100017094.hg.1	5.719693	6.366503	6.047133	6.094395	6.260043	6.43128
TC0100017100.hg.1	7.872581	7.932767	7.86812	7.72457	7.828135	8.145121
TC0100017107.hg.1	3.668433	3.443098	3.234261	3.186135	2.901943	3.278577
TC0100017110.hg.1	2.967661	3.78198	3.091151	3.618053	3.529855	3.230418
TC0100017113.hg.1	4.002429	3.774063	3.79784	3.845026	3.967258	3.951946
TC0100017115.hg.1	5.54025	5.154192	5.170779	5.301949	5.231225	4.993786
TC0100017116.hg.1	4.351085	4.465705	4.220772	4.158902	4.037056	4.544471
TC0100017118.hg.1	6.212687	5.853984	5.90404	6.148365	6.082933	5.735059
TC0100017142.hg.1	4.291326	4.542451	4.219419	4.426794	4.629438	4.502397
TC0100017145.hg.1	5.646454	5.61622	6.027733	5.643663	6.007316	6.12281
TC0100017167.hg.1	3.954269	3.712575	3.737532	3.831503	3.961275	3.564003
TC0100017171.hg.1	4.321079	4.031469	4.169114	3.924844	4.187356	3.768101
TC0100017172.hg.1	4.949903	4.556779	4.738156	4.67443	4.5759	4.590549
TC0100017193.hg.1	3.560169	3.590161	3.328106	3.618104	3.650498	3.511972
TC0100017209.hg.1	4.672375	5.049647	5.52546	4.963131	4.447025	4.739166
TC0100017212.hg.1	6.778973	6.498843	6.464417	6.539512	6.590106	6.262225
TC0100017216.hg.1	6.898823	6.97361	6.972083	7.045627	7.008362	6.961348
TC0100017223.hg.1	5.302825	6.045948	6.064513	6.146436	6.241695	6.219421
TC0100017229.hg.1	5.556676	5.65426	5.563835	5.641037	5.703024	5.82438
TC0100017241.hg.1	4.289389	5.252364	4.812873	5.441058	5.651757	5.167803
TC0100017258.hg.1	4.45935	4.837675	5.499282	5.292371	5.111011	4.409934
TC0100017260.hg.1	8.065945	8.297715	8.286108	8.626127	8.33181	8.362315
TC0100017261.hg.1	3.545362	3.522074	3.691851	3.521348	3.130303	3.521348
TC0100017267.hg.1	5.716554	5.897645	5.33145	5.89276	6.525379	6.406082
TC0100017289.hg.1	7.549128	7.317237	7.358866	7.291577	7.468523	7.317052
TC0100017307.hg.1	3.448521	3.155753	2.925743	3.238017	3.967564	2.930292
TC0100017310.hg.1	4.461442	4.019422	4.328433	4.261104	4.186585	4.410231
TC0100017321.hg.1	5.901894	5.864384	5.858235	6.187094	5.906897	6.077888
TC0100017358.hg.1	5.670755	6.076415	5.894186	5.93883	6.100873	6.185163
TC0100017365.hg.1	6.977019	7.555154	7.434834	7.408256	7.137994	7.301992
TC0100017368.hg.1	8.643519	8.581202	8.379143	8.888384	8.761839	8.602441
TC0100017374.hg.1	8.227626	7.910748	7.991005	8.420556	8.015477	8.065688
TC0100017420.hg.1	4.736116	4.658546	4.641733	4.911769	4.65907	4.645288
TC0100017435.hg.1	3.84864	3.939339	3.872373	4.445327	3.52002	3.814165
TC0100017436.hg.1	3.817125	4.036677	3.807718	3.949536	4.640229	4.051372
TC0100017445.hg.1	5.489606	5.481553	5.349285	5.145501	4.818784	4.955953
TC0100017446.hg.1	3.546539	3.298182	3.495437	3.583983	4.130298	3.550409
TC0100017449.hg.1	3.572567	3.850575	2.906173	3.70648	3.693596	3.245835
TC0100017451.hg.1	7.99027	7.991579	8.151143	8.042567	8.003264	7.97102
TC0100017467.hg.1	5.834997	6.573453	6.162597	5.847748	6.1637	6.292275
TC0100017471.hg.1	7.111121	7.741845	7.396588	7.600204	7.824687	7.740209
TC0100017472.hg.1	3.289076	3.517765	3.392512	3.154676	3.405942	3.392061
TC0100017488.hg.1	8.604068	8.474543	8.303489	8.542961	8.589108	8.451354
TC0100017491.hg.1	9.352776	9.453294	9.514874	9.361086	9.252619	9.406425
TC0100017500.hg.1	6.234067	6.391049	6.33399	6.59415	6.623861	6.414564
TC0100017503.hg.1	6.263639	6.740569	6.701613	6.447518	6.464132	6.173018
TC0100017505.hg.1	7.456602	7.527462	7.527059	7.814827	7.674431	7.796825
TC0100017519.hg.1	8.390087	8.176378	8.220569	8.248258	8.161221	8.249388
TC0100017523.hg.1	4.568721	4.829199	4.868484	4.919219	4.951031	5.213075
TC0100017528.hg.1	6.843863	6.749709	6.82751	7.420031	7.042283	6.937214
TC0100017534.hg.1	4.271149	4.095984	4.00486	3.99245	4.301321	4.141236
TC0100017538.hg.1	4.377207	4.056965	4.167097	4.138336	3.801069	4.022034
TC0100017548.hg.1	6.237052	6.24592	6.477365	6.60526	6.232297	6.323134
TC0100017568.hg.1	6.876157	6.541771	6.388558	6.639566	6.684331	6.510324
TC0100017575.hg.1	3.909814	4.342301	4.470621	3.807701	3.969653	3.57556
TC0100017586.hg.1	8.039937	7.759039	7.945207	8.187329	8.221451	7.811189
TC0100017587.hg.1	7.220175	7.03938	6.939903	6.749645	6.982231	6.799006
TC0100017597.hg.1	3.824432	3.877037	3.90242	3.928066	3.832088	3.727503
TC0100017612.hg.1	6.153878	6.035295	6.142236	5.737425	6.128788	5.564578
TC0100017613.hg.1	5.260736	5.289972	5.68235	5.300098	5.328009	5.354419
TC0100017614.hg.1	3.65781	4.154107	4.171876	3.516878	3.850879	3.889574
TC0100017617.hg.1	5.229139	5.600963	5.683884	5.484902	5.452269	5.061955
TC0100017625.hg.1	5.382517	5.399393	5.076886	5.233475	4.419773	5.095437
TC0100017661.hg.1	5.800402	5.674816	5.34369	5.756184	5.976659	5.741637
TC0100017663.hg.1	7.700822	7.667423	7.527635	7.411376	7.571705	7.676934
TC0100017664.hg.1	3.865273	4.065965	4.322236	4.482146	4.424029	4.975505
TC0100017666.hg.1	6.673256	6.985465	7.050447	7.093602	7.205951	6.883923
TC0100017668.hg.1	6.734696	6.92132	6.839098	6.736432	7.075355	6.968755
TC0100017693.hg.1	5.52243	5.166639	5.032903	5.308651	5.313799	5.238578
TC0100017708.hg.1	4.770664	5.425308	4.815681	4.719028	4.915804	4.722572
TC0100017713.hg.1	7.261033	7.356525	7.414167	7.075043	7.001066	7.454078
TC0100017716.hg.1	3.677989	3.939118	4.157083	4.303135	3.789966	3.776085
TC0100017720.hg.1	4.001768	3.661486	3.595757	3.405061	3.211349	3.345203
TC0100017722.hg.1	4.85551	5.051656	4.395253	5.129908	4.866094	4.993655
TC0100017729.hg.1	4.125433	4.418823	4.345112	4.67385	4.268516	4.58844
TC0100017730.hg.1	6.914674	6.895998	7.137557	6.988164	6.714668	7.237539
TC0100017731.hg.1	3.15684	3.34536	3.201264	3.211451	3.355118	3.18044
TC0100017733.hg.1	3.181333	3.16218	2.699872	2.985032	2.665911	2.556508
TC0100017748.hg.1	5.367357	4.840466	4.898199	4.83941	3.976119	4.810229
TC0100017761.hg.1	3.952528	4.156213	4.12269	3.917042	4.170477	4.282014
TC0100017788.hg.1	5.775626	6.036342	6.095567	6.436051	6.094937	6.294418
TC0100017793.hg.1	7.795229	8.25994	8.311246	7.702234	7.971004	8.191056
TC0100017815.hg.1	8.357023	8.774656	8.563774	8.576901	8.457542	8.456532
TC0100017828.hg.1	7.627764	7.352809	7.220665	7.550231	7.601646	7.554828
TC0100017834.hg.1	6.596207	6.596207	6.392569	6.391674	6.849993	6.84478
TC0100017836.hg.1	4.032989	3.505803	3.596267	3.727825	3.653089	3.329844
TC0100017844.hg.1	8.790518	8.777533	8.685518	8.688893	8.82805	8.707225
TC0100017849.hg.1	3.737071	3.871734	3.865004	4.251496	3.347528	3.87759
TC0100017857.hg.1	4.481553	5.12062	5.110869	4.517657	4.695393	4.810842
TC0100017860.hg.1	8.730967	9.057834	9.073348	9.336983	9.062026	9.228684
TC0100017866.hg.1	4.099088	4.494678	4.480444	4.530736	4.788899	4.43504
TC0100017878.hg.1	2.950446	2.995379	3.124429	2.705006	3.123776	2.643706
TC0100017926.hg.1	4.96904	4.785493	4.794994	4.794994	4.600145	4.589527
TC0100017935.hg.1	3.581495	3.459055	3.353843	3.613644	3.646399	3.614524
TC0100017945.hg.1	6.700521	6.945302	7.020566	7.236449	7.042037	7.343008
TC0100017947.hg.1	6.382815	6.41985	6.18174	6.74862	6.830491	6.701758
TC0100017948.hg.1	5.657899	5.750847	6.002741	6.239346	5.793422	5.944188
TC0100017952.hg.1	4.42224	4.42224	4.489247	4.021769	3.950228	4.155565
TC0100017957.hg.1	3.526206	3.743932	3.75102	3.937425	3.441424	3.434274
TC0100017974.hg.1	6.406428	6.582457	6.549199	6.623834	6.582457	6.813813
TC0100017984.hg.1	2.811898	3.194393	2.924127	2.996687	3.330325	3.280684
TC0100018006.hg.1	6.713464	6.979382	7.004848	7.162653	6.942703	7.063412
TC0100018045.hg.1	6.860205	6.482416	6.432368	7.122079	7.084223	6.883189
TC0100018065.hg.1	4.194568	4.302081	4.048072	5.357862	3.95999	3.880183
TC0100018068.hg.1	7.751943	7.540411	7.368754	7.645941	7.624247	7.564563
TC0100018080.hg.1	8.170817	8.064399	8.133013	8.064321	8.155914	8.166662
TC0100018081.hg.1	6.111754	6.773506	6.24563	6.623921	6.537783	6.576006
TC0100018088.hg.1	3.904613	3.85227	4.185203	4.54099	4.675393	4.143247
TC0100018090.hg.1	5.198846	5.447069	5.631351	5.066372	5.404688	5.55101
TC0100018091.hg.1	7.233953	7.655503	7.640992	7.61615	7.398908	7.452598
TC0100018097.hg.1	7.265683	7.403006	7.206789	7.204975	7.003299	7.12894
TC0100018100.hg.1	4.539001	4.135071	4.278346	4.352243	4.578558	4.241364
TC0100018101.hg.1	3.169327	3.038013	3.172909	3.354924	2.513366	2.643706
TC0100018105.hg.1	2.856753	2.834776	2.594651	3.138785	2.782889	2.706447
TC0100018106.hg.1	3.457517	2.83393	2.952462	3.184584	3.589556	3.149756
TC0100018108.hg.1	3.07277	2.87487	2.932372	2.821945	2.887464	3.227194
TC0100018110.hg.1	3.016703	3.016703	3.002587	2.856682	2.965042	3.016703
TC0100018112.hg.1	3.880334	3.599264	3.28899	3.448701	3.604071	3.123224
TC0100018120.hg.1	3.738951	3.443855	3.717531	3.896953	3.616412	3.669888
TC0100018121.hg.1	3.700643	3.072366	3.139277	3.121757	3.19312	3.188164
TC0100018124.hg.1	4.107144	4.083101	3.581694	3.927782	4.058017	3.467127
TC0100018129.hg.1	3.246794	2.831681	2.727863	3.135386	3.068069	2.987311
TC0100018130.hg.1	4.727895	3.632864	3.806286	3.842133	3.78866	3.692081
TC0100018131.hg.1	3.865126	2.790519	3.355199	3.300377	2.863215	3.403258
TC0100018133.hg.1	4.025245	3.71323	3.700941	3.471871	3.681566	3.069828
TC0100018134.hg.1	3.760815	3.424458	3.380222	3.915566	4.057298	3.425976
TC0100018135.hg.1	3.778887	3.672562	3.524023	3.744593	3.612511	3.430817
TC0100018137.hg.1	3.211437	2.931264	2.978596	3.029927	3.238054	3.09395
TC0100018142.hg.1	5.274642	5.481158	5.505876	5.393722	5.296747	5.459142
TC0100018146.hg.1	6.917024	6.787274	6.78912	6.704193	6.610833	6.438785
TC0100018156.hg.1	7.282394	7.190746	7.188758	7.0206	7.098289	7.073333
TC0100018157.hg.1	8.603565	8.661216	8.617949	8.363004	8.476361	8.47599
TC0100018158.hg.1	3.929699	4.419172	4.42757	3.858425	4.498306	3.370217
TC0100018161.hg.1	6.421311	6.522534	6.466729	6.461567	6.142102	6.344836
TC0100018162.hg.1	5.978097	5.864222	5.857908	5.422935	5.817504	5.721305
TC0100018166.hg.1	7.964585	7.773827	7.637546	7.913367	7.917309	7.933049
TC0100018170.hg.1	3.837013	3.457548	2.997429	3.418828	3.49258	3.183781
TC0100018171.hg.1	4.62603	3.950219	4.318763	3.706635	3.986869	3.512743
TC0100018172.hg.1	3.821267	3.779487	3.92432	3.641776	3.95767	3.606636
TC0100018173.hg.1	4.083685	4.303483	4.422918	3.620823	4.164676	4.094817
TC0100018174.hg.1	5.340024	4.772166	5.258327	5.185946	4.856802	4.925865
TC0100018175.hg.1	5.1507	4.409807	4.660466	4.268989	4.502187	4.22556
TC0100018176.hg.1	4.192353	4.869724	4.719834	5.339449	4.316258	4.336682
TC0100018177.hg.1	6.423748	6.159261	6.370954	6.246429	5.868028	6.036652
TC0100018178.hg.1	3.725851	3.315375	3.324722	3.217162	3.134101	3.323936
TC0100018179.hg.1	4.728127	4.163726	4.280413	4.149372	4.204435	3.930243
TC0100018180.hg.1	3.97826	4.155005	3.878864	3.902259	3.963744	3.799688
TC0100018182.hg.1	7.919035	7.986787	8.068239	7.529395	7.778422	7.981991
TC0100018184.hg.1	6.657948	6.473442	6.515526	6.293162	6.42932	6.619865
TC0100018185.hg.1	9.926424	9.774275	9.733933	10.115297	10.02589	9.862996
TC0100018186.hg.1	5.916298	5.717921	5.647361	5.973922	5.965446	6.011575
TC0100018187.hg.1	6.403415	6.218442	6.001101	6.65935	6.489008	6.477029
TC0100018197.hg.1	4.509279	4.355196	4.643254	4.484043	4.40527	4.376509
TC0100018198.hg.1	3.001801	3.153464	3.142638	3.062711	2.881999	2.810184
TC0100018199.hg.1	9.558256	9.9547	9.791423	9.786547	9.780897	9.867718
TC0100018200.hg.1	6.786431	6.77981	6.6358	6.520452	6.771849	6.913695
TC0100018201.hg.1	8.261199	8.139844	8.208904	8.285638	8.364983	8.284354
TC0100018206.hg.1	4.070369	4.2607	4.339861	4.983929	4.507566	4.834934
TC0100018207.hg.1	3.766383	4.24588	4.281156	3.964868	3.869564	3.979105
TC0100018208.hg.1	3.918319	4.003868	4.080954	3.562919	4.062526	4.000711
TC0100018209.hg.1	5.450835	5.605149	5.649271	5.672098	5.203326	6.30465
TC0100018210.hg.1	5.203073	5.137554	5.025881	4.973401	5.362228	5.155977
TC0100018219.hg.1	8.877412	8.749763	8.781274	9.090885	8.937912	8.859689
TC0100018220.hg.1	3.580865	3.440036	3.299045	3.751911	3.695597	3.845722
TC0100018221.hg.1	5.186809	5.082776	5.085611	5.089387	5.132226	5.30313
TC0100018222.hg.1	4.082626	3.542035	3.788239	3.221382	3.197327	3.434734
TC0100018224.hg.1	3.635132	3.235032	3.442585	3.392606	3.25036	3.067106
TC0100018226.hg.1	3.069633	3.110853	3.047078	3.280307	3.074778	3.001965
TC0100018229.hg.1	3.46071	3.679913	3.475583	3.679913	3.282955	3.679913
TC0100018230.hg.1	4.728141	4.555038	4.562728	4.35551	4.751682	3.981426
TC0100018233.hg.1	5.344512	5.723325	5.598816	5.658424	5.784595	5.85603
TC0100018234.hg.1	4.462975	3.99262	3.956141	4.428573	4.159159	3.596272
TC0100018235.hg.1	5.488014	5.9203	5.505734	6.006406	5.928566	6.284064
TC0100018236.hg.1	8.362624	8.4525	8.440711	8.737102	8.567557	8.603432
TC0100018237.hg.1	7.517357	8.278998	8.000161	8.05083	8.058703	8.003067
TC0100018238.hg.1	6.873799	6.956413	6.989331	7.463916	7.210383	7.208262
TC0100018239.hg.1	7.264155	7.415767	7.668282	7.783948	7.567043	7.781314
TC0100018242.hg.1	7.388554	7.587384	7.596301	7.784633	7.582266	7.888813
TC0100018243.hg.1	3.933784	3.561562	3.225415	3.201764	3.117228	3.419725
TC0100018246.hg.1	4.333646	5.011967	4.911908	5.13254	4.577546	4.919141
TC0100018247.hg.1	8.273698	8.258244	8.21134	8.348368	8.326872	8.348282
TC0100018248.hg.1	5.290548	5.120072	5.004136	5.254799	4.996228	5.242418
TC0100018249.hg.1	3.581198	3.08963	3.006348	3.045617	3.178239	3.144842
TC0100018256.hg.1	4.568003	4.205718	4.093289	4.2233	4.214545	4.047749
TC0100018257.hg.1	8.32472	8.255952	8.394383	8.7817	8.316303	8.332674
TC0100018260.hg.1	8.010794	7.872981	7.750664	7.86144	7.982577	7.670074
TC0100018261.hg.1	8.064426	8.204064	8.203897	7.883439	8.035668	8.52435
TC0100018262.hg.1	6.636256	6.687068	6.625336	6.227838	6.638886	6.886093
TC0100018263.hg.1	5.588598	5.775414	5.872466	5.014067	5.413467	5.728457
TC0100018264.hg.1	3.615865	3.322702	3.452417	3.34296	3.131387	3.226658
TC0100018265.hg.1	3.286606	3.520308	3.757066	3.723043	3.132187	3.274657
TC0100018267.hg.1	4.977379	5.092226	4.704364	5.196943	4.856815	4.868214
TC0100018271.hg.1	5.658772	5.571309	5.340559	5.222117	5.380913	5.595702
TC0100018273.hg.1	8.180686	8.497673	8.03723	8.393324	8.326604	8.605133
TC0100018274.hg.1	3.681797	3.085375	3.529624	2.99317	3.385432	3.244745
TC0100018280.hg.1	5.93014	6.016626	5.923608	5.553559	5.854369	5.773724
TC0100018282.hg.1	4.826303	4.94152	4.642696	5.239379	5.195308	5.291457
TC0100018284.hg.1	7.905176	8.073964	8.033545	8.430237	8.027608	8.170351
TC0100018285.hg.1	4.649461	4.806848	4.677282	4.872312	5.132573	4.774064
TC0100018286.hg.1	7.29721	7.67946	7.606879	7.632843	7.48362	7.55531
TC0100018288.hg.1	6.46707	6.262537	6.454388	6.270424	6.141363	6.192119
TC0100018293.hg.1	3.894238	3.429888	3.38481	3.176532	3.075642	3.021433
TC0100018294.hg.1	3.54771	2.685867	2.686028	3.198106	2.829159	2.960439
TC0100018296.hg.1	5.109057	5.562749	5.524236	5.768844	5.073647	4.809347
TC0100018297.hg.1	7.200033	7.189786	6.984736	6.607999	6.702678	6.642347
TC0100018298.hg.1	7.546212	7.951795	7.75217	7.74539	8.023971	7.736232
TC0100018299.hg.1	5.311041	5.072845	5.568769	5.256455	5.200569	5.297957
TC0100018300.hg.1	5.956759	5.685215	6.014067	5.442244	5.84302	5.997181
TC0100018301.hg.1	4.612143	4.920269	5.157778	4.491581	4.894364	4.606146
TC0100018302.hg.1	5.29897	5.259006	5.342749	5.652792	5.638103	5.541476
TC0100018303.hg.1	4.476908	4.242794	4.342424	4.035141	4.152915	4.29514
TC0100018304.hg.1	8.542954	8.540887	8.226551	8.484932	8.393354	8.458456
TC0100018306.hg.1	3.99702	3.743462	3.543276	3.715227	3.824867	3.702981
TC0100018307.hg.1	4.345596	3.230243	3.421542	2.983806	3.418217	3.291234
TC0100018308.hg.1	4.732534	5.195202	4.873674	4.739141	4.423501	4.369701
TC0100018309.hg.1	4.674861	4.127438	4.511692	4.382366	4.257095	4.178701
TC0100018310.hg.1	3.095831	3.050741	3.360585	2.863292	2.536047	2.723024
TC0100018311.hg.1	6.454777	6.377112	6.307178	6.085113	6.247108	6.286517
TC0100018312.hg.1	7.065077	7.008845	7.145511	6.847496	6.829767	6.604601
TC0100018315.hg.1	9.083545	9.048921	9.246693	9.22836	9.075818	8.964546
TC0100018321.hg.1	3.416571	3.493849	3.543773	3.456743	3.556678	3.518849
TC0100018322.hg.1	6.293591	6.487411	6.241202	6.409476	6.200737	6.133081
TC0100018323.hg.1	4.658242	4.688806	4.055402	4.787869	4.877609	4.739928
TC0100018329.hg.1	3.391963	3.112709	3.430961	3.737603	3.30044	3.706581
TC0100018330.hg.1	2.795646	2.742081	2.86377	2.684165	2.921541	2.83472
TC0100018338.hg.1	4.84529	4.195062	4.497801	3.861684	5.477614	4.826713
TC0100018339.hg.1	5.662983	6.77096	6.53518	7.013284	7.003735	6.792614
TC0100018344.hg.1	6.688103	6.935367	6.638873	7.114706	6.894137	7.026979
TC0100018348.hg.1	3.911604	3.73568	3.837884	3.835324	3.831288	3.773882
TC0100018349.hg.1	3.929809	3.779681	3.792414	3.789854	3.440767	3.543502
TC0100018352.hg.1	5.36448	4.826546	5.095578	4.61251	4.541411	4.899976
TC0100018353.hg.1	6.468095	6.373905	6.32988	6.091356	5.997437	6.551208
TC0100018355.hg.1	6.54709	6.217689	6.030153	6.175582	6.285821	6.612865
TC0100018356.hg.1	6.063855	5.817336	5.463787	5.95609	5.882036	5.841098
TC0100018359.hg.1	5.839324	6.506924	6.63484	6.914979	6.988283	6.743981
TC0100018360.hg.1	6.334144	5.718115	5.921144	5.708329	5.87243	5.87806
TC0100018361.hg.1	5.288578	5.229771	5.544652	5.078301	5.664434	5.64167
TC0100018366.hg.1	4.849256	4.76533	4.584537	4.595642	4.314433	4.148006
TC0100018367.hg.1	2.963604	2.831324	2.99741	3.366817	2.857518	2.986392
TC0100018387.hg.1	6.056799	6.491086	6.276617	6.31978	6.034546	6.086213
TC0100018388.hg.1	7.103569	7.319942	7.26202	7.448856	7.460514	7.358758
TC0100018389.hg.1	9.042215	9.022291	8.92723	8.663653	8.813502	8.880318
TC0100018390.hg.1	7.389812	7.58697	7.671607	7.660178	7.7472	7.633635
TC0100018393.hg.1	7.408453	7.384119	7.275445	7.26917	7.410311	7.264132
TC0100018394.hg.1	6.145019	6.468392	6.467778	5.382864	6.218601	5.873628
TC0100018398.hg.1	6.043669	5.794032	5.979677	5.613043	5.544897	5.186559
TC0100018399.hg.1	5.995041	5.411942	5.204217	4.957316	5.37537	4.916088
TC0100018403.hg.1	11.36931	11.461174	11.449987	11.423641	11.491454	11.56216
TC0100018406.hg.1	4.653975	4.755108	4.561257	4.569193	4.105813	4.491772
TC0100018407.hg.1	4.728142	4.548626	4.657365	4.86281	4.443971	4.665422
TC0100018408.hg.1	4.120053	4.154406	4.425882	4.158112	4.039659	4.326056
TC0100018409.hg.1	4.270668	3.901514	3.36503	3.989288	3.932344	3.781722
TC0100018416.hg.1	3.866868	4.102296	4.309168	4.108998	4.394839	4.035772
TC0100018417.hg.1	7.603983	7.890182	7.770133	7.386697	7.612548	7.595353
TC0100018418.hg.1	7.326956	7.287909	7.296325	7.017141	7.283999	7.278647
TC0100018421.hg.1	8.095016	8.25235	8.327104	8.210857	8.327104	8.498718
TC0100018424.hg.1	9.525072	9.719515	9.606019	9.746327	9.62969	9.713902
TC0100018430.hg.1	8.372622	8.397457	8.449224	8.588949	8.538486	8.557484
TC0100018431.hg.1	7.217442	7.388452	7.24562	7.645489	7.404646	7.562333
TC0100018432.hg.1	9.946241	10.202221	10.119261	9.962755	9.937742	10.018993
