ID_REF	GSM5226511	GSM5226512	GSM5226513	GSM5226514	GSM5226515	GSM5226516
147698	0.019446522		0.018426648			
147701	1.965594615		0.017009213	0.047095761		
147703						
147705	0.034405385					
147706	0.073298429		0.056697378			0.037062457
147707						
147709	0.035901272		0.119064493			
147712	0.278234854	0.090313183	0.056697378		0.162988115	0.027453672
147715	0.236350037	0.757465404	0.710134656	0.496075353	0.853989813	0.59162663
147718	0.110695587	0.135469774	0.1275691	0.172684458	0.203735144	0.134522992
147722	16.18997756	41.94319009	51.79872431	27.54317111	46.4516129	42.83321894
147731	0.442782349	0.42971595	0.605244507	0.313971743	0.249575552	0.392587509
147735	0.016454749					
147737	0.794315632	1.29206118	1.046066619	1.059654631	1.395585739	1.191489362
147738	0.133133882	0.081573197	0.069454288	0.111459969	0.001697793	0.048043926
147739	0.27973074	0.081573197	0.046775337			0.023335621
147742	0.019446522					0.008236102
147743						
147744	0.151084518	0.052439913	0.028348689	0.080062794	0.086587436	0.104323953
147748	0.031413613					
147751	0.278234854	0.471959213	0.093550673	0.450549451	0.740237691	0.242964997
147752						
147754	0.059835453		0.001417434			
147755	0.031413613					0.009608785
147756	0.462228871	0.284049527	0.270729979	0.40188383	0.412563667	0.286890872
147760	0.001495886					
147763						
147767	1.962602842	0.888565186	0.660524451	0.998430141	0.949066214	1.044612217
147768	0.019446522					
147770						
147771	0.004487659					
147772	0.005983545					
147776	0.034405385	0.040786599	0.069454288	0.138147567	0.042444822	0.10295127
147779						
147780	0.050860135					
147786	0.020942408					
147787						
147788	0.312640239	0.005826657	0.041105599		0.05942275	0.049416609
147789	1.792071803	3.075018208	1.614457831	2.0	2.933786078	3.880576527
147790	1.54973822	0.310269483	0.71438696	0.645211931	0.78098472	1.062457104
147791	1.916230366	0.288419519	0.837703756	1.397174254	1.252971138	1.498970487
147792	0.128646223		0.011339476			
147793						
147794	0.034405385	0.053896577	0.109142452			0.001372684
147795	0.025430067		0.004252303			
147796	0.025430067		0.008504607			
147797	0.005983545		0.009922041			
147798	0.026925954					
147799			0.111977321			
147800	0.020942408					
147801	0.023934181					
147802	5.237097981	1.74217043	1.17080085	1.78021978	2.870967742	1.245024022
147803	15.95063575	10.61762564	7.081502481	15.96232339	21.96095076	13.62113933
147804	1.027673897	0.608885652	0.416725726	0.766091052	0.575551783	0.57240906
147805						
147806	0.046372476			0.015698587		
147807	11.73672401	10.06846322	6.197023388	13.15541601	17.74193548	13.02402196
147808						
147809	0.007479432					
147810	0.022438295					
147811	0.02842184					
147812	0.291697831	0.365622724	0.453579022	0.313971743	0.285229202	0.306108442
147813	0.384442782	0.270939548	0.228206945	0.459968603	0.380305603	0.146877145
147814						
147815	0.005983545					
147816	0.17053104	0.289876184	0.282069454	0.172684458	0.076400679	0.260809883
147817	0.240837696	0.163146395	0.335931963	0.701726845	0.130730051	0.376115305
147818	0.047868362	0.03787327	0.080793763	0.001569859		
147819						
147820						
147821	0.007479432					
147822						
147823	0.175018699	0.138383103	0.184266478	0.252747253	0.64516129	0.1757035
147824	0.05684368	0.432629279	0.399716513	0.174254317	0.049235993	0.236101579
147825	10.27075542	3.455207575	4.049610206	4.767660911	5.986417657	4.286890872
147826						
147827						
147828						
147829	0.034405385					
147830	0.330590875	0.509832484	0.732813607	0.717425432	0.363327674	0.599862732
147831						
147832	0.017950636					
147833						
147834	0.089753179	0.045156591	0.015591779			0.023335621
147835						
147836	0.017950636		0.011339476			
147837						
147838						
147839						
147840	0.178010471	0.142753095	0.167257264	0.139717425	0.290322581	0.193548387
147841						
147842				0.098901099		
147843			0.005669738			
147844	0.001495886					
147845	0.091249065	0.20975965	0.225372077	0.007849294	0.01188455	0.126286891
147846	0.038893044	0.084486526	0.02551382	0.015698587	0.045840407	0.017844887
147847	0.124158564	0.160233066	0.08929837			
147848						
147849	0.035901272	0.011653314	0.086463501	0.003139717	0.015280136	0.098833219
147850						
147851	0.412864622	0.441369264	0.615166549	0.693877551	0.920203735	0.428277282
147852						
147853						
147854						
147855	0.004487659	0.020393299				
147856	0.022438295					
147857						
147858	0.791323859	2.62199563	1.692416726	6.091051805	7.589134126	2.602608099
147859	0.765893792	0.945375091	0.704464918	0.62166405	0.949066214	0.933424846
147860						
147861	0.089753179	0.090313183	0.05102764		0.0237691	0.056280027
147862	0.002991773					
147863						
147864	0.318623785	0.595775674	0.273564848	0.530612245	0.679117148	0.479066575
147865						
147866						
147867						
147868						
147869	0.12565445	0.04806992	0.028348689	0.018838305		0.078242965
147870						
147871	0.089753179	0.173343044	0.059532247	0.078492936	0.117147708	0.042553191
147872	0.031413613					
147873	0.031413613		0.041105599			
147874	0.020942408					
147875						
147876	0.020942408					
147877	0.140613313	0.260742899	0.171509568	0.237048666	0.185059423	0.256691833
147878	0.049364248					
147879						
147880	0.004487659					
147881	0.013462977		0.002834869			
147882						
147883						
147884	4.652206432	4.01019665	4.520198441	6.825745683	8.210526316	7.541523679
147885	0.737471952	0.397669337	0.214032601	0.518053375	0.079796265	0.12216884
147886	0.083769634		0.002834869			
147887	0.014958863		0.009922041			
147888						
147889	0.164547494	0.036416606	0.372785259	0.191522763	0.093378608	0.160603981
147890	0.797307405	0.330662782	0.182849043	0.227629513	0.088285229	0.131777625
147891	0.54749439	0.221412964	0.997873848	0.315541601	0.181663837	0.325326012
147892						
147893						
147894	0.022438295					
147895						
147896	2.0	3.777130371	0.690290574	0.263736264	6.830220713	1.89704873
147897	0.031413613		0.034018427			
147898	0.052356021		0.035435861			
147899	0.005983545					
147900	0.224382947	0.109249818	0.055279943	0.089481947	0.256366723	0.080988332
147901						
147902						
147903						
147904						
147905						
147906	0.004487659					
147907	0.290201945	0.390386016	0.171509568	0.566718995	0.752122241	0.253946465
147908						
147909	0.025430067		0.002834869			
147910	0.046372476		0.017009213			0.001372684
147911						
147912	0.038893044	0.023306628	0.094968108	0.042386185		
147913	2.082273747	0.244719592	0.294826364	1.257456829	0.548387097	0.322580645
147914						
147915	0.011967091					
147916	0.077786088		0.015591779			
147917						
147918						
147919	0.293193717	1.210487983	0.85471297	0.883830455	0.884550085	0.646533974
147920	0.881077038	0.352512746	0.33167966	0.497645212	0.263157895	0.326698696
147921			0.015591779			
147922	0.201944652	0.34377276	0.171509568	0.150706436	0.066213922	0.120796156
147923	0.022438295					
147924		0.166059723	0.145995748			0.059025395
147925						
147926	0.034405385	0.148579752	0.034018427			0.002745367
147927	0.059835453		0.053862509			0.01509952
147928	0.083769634		0.06378455		0.276740238	0.057652711
147929	0.058339566	0.112163146	0.15308292	0.001569859		
147930	0.038893044		0.009922041	0.113029827	0.081494058	0.027453672
147931						
147932	0.013462977					
147933						
147934	0.200448766	0.152949745	0.155917789	0.197802198	0.405772496	0.135895676
147935	0.064323111	0.01019665	0.104890149	0.018838305	0.273344652	0.054907344
147936	0.305160808	0.4399126	0.158752658	0.478806907	0.578947368	0.334934798
147937						
147938	0.059835453					
147939						
147940	1.608077786	0.4399126	0.618001417	0.679748823	0.514431239	0.741249142
147941						
147942	0.875093493	0.493809177	0.388377038	0.474097331	0.283531409	0.474948524
147943						
147947	0.043380703			0.017268446		
147949	0.053851907			0.026687598		
147952	0.067314884	0.09613984	0.036853296	0.136577708		
147953						
147954						
147956	0.164547494	0.228696286	0.272147413	0.290423862	0.139219015	0.330816747
147957						
147960	0.04038893					
147963	0.053851907	0.008739985	0.019844082			0.063143445
147964			0.008504607			
147967						
147968	47.75018699	58.25200291	51.47413182	65.50392465	102.3650255	72.24708305
147972	0.246821242	0.033503277	0.273564848	0.406593407	0.157894737	0.230610844
147973	1.808526552	2.700655499	3.905031892	1.562009419	1.950764007	1.47700755
147975	0.09723261	0.078659869	0.009922041	0.072213501	0.010186757	0.048043926
147977						
147978	0.001495886					
147979	0.043380703	0.42971595	0.155917789	0.087912088		0.131777625
147980	0.525056096	1.68390386	2.171509568	0.919937206	1.261460102	1.417982155
147981	0.035901272					
147983	0.602842184	0.301529497	0.367115521	0.766091052	0.475382003	0.399450927
147986	0.029917726	0.179169701	0.282069454	0.191522763		0.059025395
147987						
147988	0.098728497		0.049610206			
147990				0.684458399		
147994	0.046372476					
147996	0.049364248	0.071376548	0.034018427			0.038435141
147997	0.017950636		0.009922041			
147998						
148000	0.12565445		0.188518781			0.15648593
148002						
148004	0.037397158		0.002834869			
148005						
148006	0.013462977					
148008	1.2131638	0.686088857	0.734231042	0.565149137	1.027164686	0.882635553
148010						
148011	0.06881077	0.14420976	0.072289157	0.2433281	0.249575552	0.085106383
148012						
148013			0.008504607			0.008236102
148014	0.016454749					
148015	0.061331339	0.09613984	0.208362863			0.037062457
148016	0.055347794		0.005669738			
148017	0.025430067		0.001417434			
148018						
148019	0.052356021		0.001417434	0.014128728		
148020	0.158563949	0.036416606	0.053862509	0.150706436		0.026080988
148021	0.04038893		0.007087172			
148022	0.029917726					
148023						
148024	0.014958863					
148025	0.025430067		0.001417434			
148026						
148027						
148028						
148029	0.001495886					
148030	0.032909499					0.016472203
148031	0.053851907		0.008504607	0.08477237	0.185059423	0.057652711
148032	0.166043381	0.008739985	0.01275691			0.010981469
148033	0.038893044	0.043699927	0.008504607	0.062794349		0.023335621
148034	0.034405385					
148035	0.079281975					
148036	0.230366492	0.199563001	0.077958894			0.002745367
148037	0.013462977					
148038	1.61854899	1.997086672	0.591070163	3.045525903	3.56196944	1.901166781
148039	0.005983545	0.215586307	0.130403969			
148040						
148041						
148042			0.002834869		0.073005093	
148043						
148044	0.572924458	1.067734887	0.700212615	0.808477237	0.325976231	0.45024022
148045	0.216903515			0.053375196		
148046	0.010471204					
148047	0.12565445	0.508375819	0.185683912	0.273155416	0.298811545	0.100205903
148048	0.017950636					
148049	0.092744951	0.021849964	0.014174344	0.116169545		0.017844887
148050	0.029917726					
148051	0.128646223		0.041105599			
148052	0.062827225	0.050983248	0.029766123	0.178963893	0.146010187	0.030199039
148053	0.020942408					
148054						
148055						
148056	0.017950636					
148057	0.035901272		0.002834869			
148058	0.014958863					
148059						
148060						
148061	0.052356021			0.028257457	0.015280136	
148062	0.010471204					
148063	0.014958863					
148064						
148065	0.050860135				0.025466893	0.016472203
148066					0.032258065	
148067						
148068	0.411368736	0.097596504	0.161587527	0.028257457	0.332767402	0.113932739
148069	0.140613313	0.004369993	0.041105599	0.081632653		0.032944406
148070						
148072						
148073	0.059835453		0.022678951			
148074	0.026925954					0.01921757
148075	0.055347794		0.001417434	0.06122449		
148076	0.082273747	0.386016023	0.399716513	0.083202512		0.192175704
148077						
148078	0.143605086	0.189366351	0.048192771	0.167974882	0.203735144	0.067261496
148079	0.004487659					
148080						
148081	0.11368736	0.243262928	0.046775337	0.237048666	0.358234295	0.140013727
148082						
148083	0.023934181					
148084						
148085	0.242333583		0.004252303			
148086	0.035901272					
148087	0.002991773					
148088						
148089						
148090	0.157068063	0.106336489	0.011339476	0.051805338	0.129032258	0.020590254
148091	0.014958863					
148092						
148093	0.022438295					
148094	0.017950636					
148095						
148096	0.016454749					
148097	0.116679132					
148098						
148099	0.207928197		0.124734231	0.010989011		0.01921757
148100	5.970082274	1.07210488	1.335223246	1.241758242	1.701188455	2.045298559
148101	0.104712042					
148102						
148104	0.073298429	0.020393299	0.014174344	0.080062794		0.001372684
148105	0.025430067	0.017479971				
148106						
148107	0.46671653	0.683175528	0.238128987	0.832025118	1.185059423	0.498284146
148108	0.044876589					
148109	0.011967091					
148110	0.034405385			0.043956044		
148111						
148112	0.025430067			0.007849294		0.009608785
148113	0.022438295					
148114	0.023934181			0.054945055		
148115						
148116						
148117	0.004487659			0.034536892		0.009608785
148118	0.007479432					
148119	0.014958863					
148120	0.026925954			0.01255887		
148121	0.062827225	0.014566642	0.001417434	0.032967033	0.056027165	0.009608785
148122	0.005983545					
148123						
148124						0.010981469
148125	0.863126402	0.129643117	0.119064493	0.210361068	0.332767402	0.100205903
148126	0.079281975	0.005826657			0.108658744	0.039807824
148127						
148128	0.589379207	0.754552076	1.126860383	0.800627943	0.388794567	0.590253946
148129	0.029917726					
148130						
148131	0.029917726					
148132	0.095736724	0.07574654	0.018426648	0.119309262	0.022071307	0.090597117
148133	0.011967091					
148134	0.034405385	0.007283321	0.007087172	0.065934066		
148135	0.010471204					0.006863418
148136						
148137	0.014958863					
148138						
148139	1.88631264	0.671522214	1.075832743	0.656200942	1.174872666	0.91969801
148140	0.002991773		0.008504607			
148141						
148142	0.005983545					
148143						
148144						
148145	0.002991773					
148146	0.058339566	0.005826657	0.009922041			
148147						
148148	0.02842184					
148150	0.011967091					
148151						
148152	0.002991773					
148153						
148154	0.103216156	0.071376548	0.036853296	0.120879121	0.130730051	0.035689774
148155	0.094240838	0.01019665	0.062367116	0.054945055		0.048043926
148156	30.83470456	7.366351056	8.911410347	29.84615385	27.17487267	8.527110501
148157						
148158	0.062827225		0.093550673	0.009419152	0.037351443	0.148249828
148159						
148160	0.014958863					
148161						
148162	0.005983545					
148163	0.014958863		0.009922041	0.014128728		
148164	0.008975318					
148165						
148166						
148167	0.044876589					
148168						
148169	0.115183246	0.131099782	0.043940468	0.087912088	0.166383701	0.090597117
148170						
148171						
148172						
148173						
148174	0.010471204					0.001372684
148175	0.02842184					
148176	0.007479432					
148177						
148179	1.537771129	1.983976693	3.900779589	2.054945055	3.239388795	2.356897735
148180						
148181	0.022438295	0.007283321				
148182						
148183	0.016454749					
148184	0.001495886					
148185	0.001495886		0.02551382			
148186	0.058339566				0.003395586	
148187	0.016454749	0.027676621	0.001417434	0.034536892		
148188	0.016454749					
148189						
148190						
148191	0.06881077					
148192						
148193						
148194	0.017950636					
148195	0.019446522					
148196						
148197	0.613313388	2.894391843	2.128986534	1.89010989	1.319185059	1.840768703
148198	0.049364248		0.001417434		0.003395586	
148199	0.089753179	0.17188638	0.100637845		0.117147708	0.124914207
148200	0.418848168	0.237436271	0.262225372	0.306122449	0.305602716	0.527110501
148201	0.017950636		0.041105599			
148202	0.010471204	0.126729789	0.049610206			0.001372684
148203	0.013462977					
148204	0.010471204					
148205	0.671652954	0.352512746	0.501771793	0.455259027	0.752122241	0.594371997
148206	0.067314884	0.115076475	0.018426648	0.117739403	0.212224109	0.064516129
148207	0.029917726					
148208	0.007479432		0.031183558			
148209						
148210	0.110695587					
148211	0.032909499					
148212	0.071802543		0.036853296		0.018675722	0.008236102
148213	0.050860135	0.016023307		0.003139717		
148214	0.496634256	0.85214858	0.263642807	0.907378336	1.271646859	0.573781743
148215	0.020942408			0.047095761		
148216	0.032909499					
148217	0.074794316					
148218	0.11368736	0.154406409	0.052445074	0.213500785	0.227504244	0.097460535
148219						
148220			0.015591779			
148221						
148223						
148224						
148225	0.047868362	0.125273125	0.14032601			0.020590254
148226						
148227	0.004487659					
148228	0.97382199	0.313182811	0.729978738	1.229199372	0.660441426	1.353466026
148229	0.062827225			0.009419152		0.013726836
148230	0.146596859	0.158776402	0.19135365	0.197802198		0.03431709
148231	0.017950636					
148232	0.050860135					
148233	0.086761406	0.061179898	0.06378455	0.054945055		
148235	0.010471204					
148236	0.032909499		0.009922041	0.025117739		0.026080988
148237	0.017950636					
148238	0.017950636					
148239						
148240						
148241						
148242	0.062827225		0.056697378	0.007849294		0.063143445
148243	0.013462977				0.008488964	
148244	0.448765894	0.056809905	0.056697378			0.056280027
148245	0.005983545			0.01255887		
148246	0.029917726	0.56372906	0.345854004			0.005490734
148247	0.041884817					
148248	0.044876589					
148249	1.67539267	0.700655499	0.620836286	1.392464678	1.173174873	0.91969801
148250	0.044876589					
148251	0.022438295	0.036416606				
148252	0.010471204					
148253	0.001495886					
148254						
148255	0.014958863					
148256						
148257	0.089753179		0.05102764			0.013726836
148258						
148259	0.109199701	0.23015295	0.130403969	0.003139717		0.101578586
148260	0.031413613					
148261	0.031413613		0.043940468			0.035689774
148262	0.049364248					0.002745367
148263	0.486163052	0.01019665	0.177179305	0.177394035		0.101578586
148264	0.242333583	0.083029862	0.337349398	0.213500785	0.123938879	0.337680165
148265	0.008975318					
148266						
148267	0.074794316		0.008504607	0.043956044		0.009608785
148268	0.107703815	0.032046613	0.062367116			0.038435141
148269	0.004487659					
148270						
148271	0.080777861			0.043956044	0.062818336	0.027453672
148272	0.031413613		0.008504607			
148273	0.035901272		0.015591779			0.049416609
148274	0.031413613			0.017268446		0.006863418
148275						
148276						
148277	0.011967091					
148278	0.077786088	0.021849964	0.014174344	0.042386185		
148279						
148280	0.005983545					
148281	0.043380703		0.004252303	0.025117739		0.013726836
148282	0.110695587	0.168973052	0.049610206	0.167974882	0.203735144	0.070006863
148283						
148284			0.02551382			
148285	0.020942408		0.005669738		0.010186757	
148286	0.04038893					
148287	0.001495886					
148288						
148289						
148290						
148291						
148292	0.019446522					
148294	0.005983545					
148295						
148297	0.010471204					
148298						
148299	0.016454749					
148300	0.017950636					
148301	0.026925954				0.071307301	
148302	0.017950636					
148303						
148304	0.053851907	0.112163146	0.011339476	0.111459969	0.101867572	0.026080988
148305	0.011967091					
148306						
148307						
148308	0.017950636		0.004252303			
148309						
148310	0.044876589	0.017479971	0.005669738			
148311						
148312	0.014958863					
148313						
148314						
148315	0.175018699	0.056809905	0.043940468	0.120879121		0.030199039
148316	0.025430067					
148317	1.394166043	0.297159505	1.89794472	0.984301413	0.500848896	1.260123542
148318						
148319	0.001495886					
148320	0.029917726		0.052445074			
148321						
148322	0.246821242	0.515659141	0.187101347	0.339089482	0.607809847	0.280027454
148323	0.019446522			0.025117739		
148324						
148325	0.134629768	0.005826657	0.053862509	0.023547881		0.035689774
148326	0.002991773					
148327						
148328						
148329						
148330						
148331	0.007479432	0.014566642	0.031183558	0.062794349	0.042444822	0.013726836
148332						
148333	0.023934181					
148334						
148335	0.110695587	0.059723234	0.02551382			
148336	0.032909499					
148337	0.008975318					
148338						
148339	0.059835453	0.01019665	0.032600992			
148340	0.014958863					
148341						
148342	0.016454749					0.002745367
148343	0.038893044					
148344	0.088257292		0.005669738	0.003139717		
148345						
148346						
148347						
148348	0.728496634	1.442097597	0.525868179	1.450549451	2.010186757	0.892244338
148349	0.070306657	0.250546249	0.065201984	0.210361068	0.105263158	0.049416609
148350	0.002991773					
148351	0.08526552	0.352512746	0.579730687	0.155416013		0.177076184
148352						
148353	0.017950636					
148354	0.034405385	0.069919883		0.003139717	0.008488964	0.043925875
148355	0.02842184		0.014174344			
148356	0.002991773					
148357						
148358	0.016454749					
148359	0.058339566		0.009922041	0.053375196		0.010981469
148360	0.019446522		0.011339476			
148361	0.151084518	0.203932993	0.19135365	0.15855573	0.108658744	0.115305422
148362	0.779356769		0.360028349	2.009419152	0.468590832	0.211393274
148363	0.375467464	0.31609614	0.222537208	0.42700157	0.524617997	0.439258751
148364						
148365	0.005983545					
148366						
148367	0.016454749					
148368	0.035901272					
148369	0.284218399	1.675163875	0.875974486	1.409733124	0.908319185	0.989704873
148370						
148371	0.501121915	0.53605244	0.294826364	0.416012559	0.599320883	0.501029513
148372						
148373						
148374	0.004487659					
148375	0.08526552	0.170429716	0.103472714			0.108442004
148376	0.026925954					
148377	0.013462977					
148378	0.010471204					
148379	0.058339566		0.049610206			
148380	0.041884817			0.031397174		0.004118051
148381	0.007479432					
148382						
148383	0.008975318					
148384	0.143605086	0.011653314	0.052445074	0.018838305		
148385	0.02842184					
148386						
148387						
148388						
148390						
148391						
148392	0.013462977					
148393	0.035901272					
148394	0.002991773					
148395						
148396	86.51308901	157.9257101	33.71509568	16.23704867	202.9303905	48.61770762
148397						
148398						
148399						
148400	0.004487659					
148401	0.160059835	0.065549891	0.028348689	0.178963893		0.024708305
148402	0.002991773					
148403						
148404	0.002991773					
148405						
148406						
148407	0.013462977					
148408	0.038893044					
148409		0.001456664				
148410	0.330590875	0.237436271	0.099220411	0.298273155	0.546689304	0.249828415
148411	0.010471204					
148412						
148413	0.124158564	0.091769847	0.042523033	0.211930926	0.375212224	0.096087852
148414	0.010471204		0.005669738	0.004709576		
148415	0.415856395	0.168973052	0.175761871			0.006863418
148416	0.062827225	0.164603059	0.596739901	0.078492936		0.093342485
148417	0.1421092	0.170429716	0.052445074	0.20722135	0.162988115	0.104323953
148418						
148419						
148420						
148421	0.010471204					
148422	0.019446522					
148423	0.246821242	1.369264385	0.897236003	1.323390895	0.73344652	0.844200412
148424	0.001495886					
148426	0.041884817					
148427		0.004369993	0.041105599			
148428	0.019446522					
148429	0.067314884		0.06378455			
148430						
148431						
148432	0.017950636			0.001569859		
148433	0.128646223	0.083029862	0.029766123	0.144427002	0.089983022	0.021962938
148434	0.041884817		0.011339476			
148435	0.019446522		0.007087172			
148436	0.02842184		0.036853296			
148437	0.014958863					0.010981469
148438	0.029917726					
148439	0.204936425	0.132556446	0.066619419	0.160125589	0.168081494	0.093342485
148440	0.004487659					
148442						
148443	0.025430067					
148444	0.263275991	0.13401311	0.161587527	0.257456829	0.208828523	0.182566918
148445			0.011339476			
148446	0.43829469	0.936635106	0.596739901	0.481946625	0.123938879	0.374742622
148447	0.025430067					
148448	0.011967091					
148449						
148450	0.025430067					
148451						
148452						
148453	0.013462977		0.034018427			
148454						
148455						
148456	0.088257292	0.090313183	0.008504607	0.01255887	0.008488964	0.031571723
148457	0.023934181					
148458			0.007087172			
148459	0.071802543	0.190823015	0.192771084	0.260596546	0.174872666	0.351407001
148460	0.016454749			0.026687598	0.001697793	0.017844887
148461	0.014958863					
148462	0.046372476			0.080062794		
148463	0.053851907					0.004118051
148464						
148465	1.995512341	2.514202476	2.323175053	2.783359498	5.307300509	2.337680165
148466	0.013462977					
148467						
148468	0.218399402		0.031183558	0.018838305		0.016472203
148469						
148470	0.05684368		0.015591779			
148471	0.002991773					
148472	0.017950636					
148473	0.010471204					
148474	0.001495886					
148475	0.032909499					
148476	0.05684368	0.053896577	0.007087172			0.020590254
148477						
148478						
148479			0.004252303			
148480	0.014958863					
148481	0.650710546	0.069919883	7.22182849	4.795918367	4.324278438	5.206588881
148482	0.092744951	0.074289876	0.049610206	0.091051805		0.124914207
148483	0.011967091					
148484	0.008975318		0.007087172			
148485	0.35302917	0.528769119	0.182849043	0.296703297	0.570458404	0.389842141
148486	0.008975318					
148487	0.037397158		0.007087172			
148488	0.005983545					
148489						
148490	0.074794316	0.106336489	0.043940468	0.047095761	0.033955857	0.048043926
148491	0.050860135		0.009922041	0.028257457	0.100169779	
148492	0.043380703	0.068463219	0.008504607			0.004118051
148493	50.11817502	131.5207575	52.03543586	145.866562	125.3123939	59.77350721
148494						
148495	1.091997008	2.233066278	1.698086464	1.464678179	1.949066214	1.426218257
148496	0.014958863					
148497	0.052356021		0.048192771			
148498						
148499						
148500	0.025430067					
148501	0.201944652	0.142753095	0.07654146	0.193092622	0.132427844	0.082361016
148502	0.134629768	0.166059723	0.056697378			0.023335621
148503			0.005669738			
148504	0.544502618	0.501092498	0.372785259	0.486656201	0.458404075	0.741249142
148505						
148506	0.004487659					
148507	0.038893044			0.014128728		
148508						
148509	0.055347794	0.288419519	0.181431609	0.169544741		0.109814688
148510						
148511	0.014958863		0.001417434			0.017844887
148512						
148513						
148514	0.005983545					
148515						
148517						
148518	0.002991773					
148519						
148520	0.031413613					
148521	0.025430067					
148522						
148523	0.134629768		0.015591779	0.018838305		0.061770762
148524						
148525	0.053851907		0.026931254			0.067261496
148526						
148527	0.026925954					
148528	0.04038893	0.004369993	0.001417434			
148529	0.016454749				0.074702886	0.004118051
148530	0.02842184					
148531	0.110695587	0.467589221	0.184266478	0.098901099	0.020373514	0.170212766
148533	0.323111444	0.301529497	0.201275691	0.339089482	0.543293718	0.245710364
148534	0.269259536	0.011653314	0.024096386	0.125588697	0.03565365	0.021962938
148535	0.010471204					
148536						
148537	0.09723261	0.027676621				
148538	0.013462977		0.001417434			
148539						
14854	0.183994016	0.327749454	0.093550673	0.477237049	0.640067912	0.116678106
148540	0.095736724	0.04806992	0.004252303	0.034536892	0.113752122	0.012354152
148541						
148542	0.007479432					
148543			0.022678951	0.021978022		0.016472203
148544			0.028348689			
148545	0.011967091					
148546	0.017950636					
148547	0.032909499		0.007087172			
148548						
148549						
148550						
148552						
148553						
148554	0.022438295					
148555	0.013462977					
148556						
148557	0.047868362		0.007087172			
148558	0.035901272	0.002913328	0.022678951	0.153846154		0.002745367
148559						
148560						
148561						
148562	0.008975318					
148563						
148564	0.131637996	0.103423161	0.049610206	0.147566719	0.227504244	0.123541524
148565	0.05684368	0.083029862	0.018426648	0.080062794	0.156196944	0.020590254
148566						
148567	0.441286462	0.933721777	0.783841247	0.750392465	0.913412564	0.680851064
148568	0.043380703		0.021261517			
148569	0.007479432	0.018936635	0.011339476		0.045840407	
148570	0.061331339		0.01275691	0.04866562	0.008488964	0.005490734
148571	0.005983545					
148572	0.059835453					
148573						
148574	0.017950636		0.004252303			
148575						
148576	0.216903515	0.045156591	0.090715804	0.125588697		
148577	0.094240838	0.116533139	0.031183558	0.091051805	0.074702886	0.090597117
148578	0.246821242	0.029133285	0.035435861		0.217317487	0.039807824
148579	0.008975318		0.015591779			
148580						
148581	0.023934181	0.018936635	0.007087172			
148582	0.002991773					
148583	0.164547494	0.221412964	0.24238129	0.189952904	0.142614601	0.229238161
148584	0.492146597	0.738528769	0.231041814	0.821036107	1.176570458	0.474948524
148585						
148586	0.094240838	0.103423161	0.021261517	0.211930926	0.196943973	0.048043926
148587	0.260284218	0.415149308	0.640680369	0.37833595	0.521222411	0.4351407
148588						
148589	0.408376963					
148590						
148591	0.124158564			0.010989011		
148592	0.454749439	0.104879825	0.060949681	0.113029827	0.071307301	0.008236102
148593	0.035901272	0.056809905				0.013726836
148594	0.04038893			0.001569859		
148595						0.001372684
148596						
148597	0.418848168	0.339402768	0.077958894	0.135007849	0.088285229	0.108442004
148598						
148599	0.038893044		0.004252303	0.042386185		
148600						
148601						
148602			0.049610206			
148605						
148606	0.005983545					
148607	0.005983545					
148608	0.897531788	1.561544064	0.710134656	0.706436421	0.774193548	0.399450927
148609	0.104712042		0.028348689			0.001372684
148610	0.020942408	0.013109978	0.001417434		0.044142615	
148611	0.019446522					
148612	0.004487659					
148613	0.112191473	0.154406409	0.039688164	0.139717425	0.251273345	0.08785175
148614	0.049364248					
148615						
148616	6.213911743	0.007283321		6.458398744		1.949210707
148617	0.492146597	0.566642389	0.374202693	0.324960754	0.451612903	0.521619767
148618	0.589379207			0.06122449		0.030199039
148619	0.09723261		0.004252303			
148620	0.016454749			0.004709576		
148621	0.022438295			0.047095761		0.01509952
148622	0.359012715	0.467589221	0.260807938	0.521193093	0.762308998	0.345916266
148624	0.076290202	0.034959942	0.001417434	0.014128728	0.105263158	0.05353466
148625	0.133133882	0.099053168	0.090715804	0.20722135		0.105696637
148626	0.019446522					
148627	0.029917726					
148628	0.008975318	0.122359796	0.130403969	0.189952904		
148629	1.467464473		0.474840539	0.791208791	0.446519525	0.781056966
148630	0.011967091					
148631	0.055347794	0.065549891	0.007087172	0.10989011		0.010981469
148632	59.68436799	29.08667152	24.05811481	40.288854	64.30050934	44.7192862
148633	1.748691099	0.281136198	0.34443657	0.103610675	0.295415959	0.668496911
148634	0.017950636					
148635	0.044876589	0.141296431	0.072289157	0.08477237		
148636	0.038893044	0.023306628				0.013726836
148637	0.016454749	0.131099782	0.284904323	0.01255887		
148638	0.347045625	0.093226511	0.046775337	0.197802198	0.013582343	0.012354152
148639	1.262528048	2.442825929	0.527285613	0.210361068	3.98811545	1.309540151
148640						
148641	0.080777861	0.005826657	0.03827073	0.072213501	0.095076401	0.060398078
148642	6.897531788	0.18208303	0.469170801	0.367346939	0.237691002	0.177076184
148643	0.025430067				0.006791171	
148644						
148645	0.029917726		0.032600992		0.020373514	0.008236102
148646	0.025430067		0.001417434			
148647	0.001495886					
148648	0.062827225					
148649	0.032909499		0.014174344	0.081632653	0.016977929	
148650	0.079281975	0.272396213	0.052445074			0.046671242
