ID_REF	GSM3683666	GSM3683667	GSM3683668	GSM3683669
hsa-miR-21-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-210-3p	0.032694673	0.038263732	0.405912564	0.033294865
hsa-miR-210-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-211-3p	4.931917955	4.616175263	3.922519991	4.045715861
hsa-miR-211-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2110	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2113	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2114-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2114-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2115-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2115-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2116-3p	0.873415519	0.98228583	0.315825289	0.643603064
hsa-miR-2116-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2117	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-212-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-212-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-214-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-214-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-215-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-215-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-216a-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-216a-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-216b-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-216b-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-217	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-218-1-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-218-2-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-218-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-219a-1-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-219a-2-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-219a-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-219b-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-219b-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-22-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-22-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-221-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-221-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-222-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-222-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-223-3p	0.032694673	0.892593342	0.2299263	0.332948651
hsa-miR-223-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-224-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-224-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2276-3p	4.09033782	4.510513542	4.900286839	3.381859678
hsa-miR-2276-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2277-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2277-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2278	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2355-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2355-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2392	1.86928827	3.543217677	6.561948176	3.385914633
hsa-miR-23a-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-23a-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-23b-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-23b-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-23c	0.897985242	0.938773876	0.334498049	0.719901545
hsa-miR-24-1-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-24-2-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-24-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2467-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2467-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-25-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-25-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2681-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2681-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2682-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2682-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-26a-1-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-26a-2-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-26a-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-26b-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-26b-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-27a-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-27a-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-27b-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-27b-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-28-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-28-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-2861	126.4276931	81.67606181	280.9097716	164.3693393
hsa-miR-2909	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-296-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-296-5p	2.331208108	2.024208781	2.449260118	1.316149233
hsa-miR-297	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-298	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-299-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-299-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-29a-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-29a-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-29b-1-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-29b-2-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-29b-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-29c-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-29c-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-300	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-301a-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-301a-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-301b-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-301b-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-302a-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-302a-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-302b-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-302b-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-302c-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-302c-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-302d-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-302d-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-302e	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-302f	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3064-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3064-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3065-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3065-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3074-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3074-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-30a-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-30a-5p	0.895977774	0.038263732	0.876984014	0.033294865
hsa-miR-30b-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-30b-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-30c-1-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-30c-2-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-30c-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-30d-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-30d-5p	2.393171189	1.411813048	1.921604321	1.24752195
hsa-miR-30e-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-30e-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-31-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-31-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3115	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3116	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3117-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3117-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3118	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3119	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3120-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3120-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3121-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3121-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3122	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3123	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3124-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3124-5p	0.032694673	0.038263732	0.158354624	0.332948651
hsa-miR-3125	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3126-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3126-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3127-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3127-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3128	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3129-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3129-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3130-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3130-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3131	0.032694673	0.038263732	0.126961281	0.332948651
hsa-miR-3132	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3133	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3134	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3135a	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3135b	30.76085503	27.82166199	17.97866883	14.20542018
hsa-miR-3136-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3136-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3137	0.032694673	0.038263732	0.477696728	0.033294865
hsa-miR-3138	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3139	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3140-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3140-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3141	3.981351092	4.031531515	3.492464618	5.245309857
hsa-miR-3142	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3143	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3144-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3144-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3145-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3145-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3146	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3147	0.999714638	0.038263732	0.345788789	1.701101234
hsa-miR-3148	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3149	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3150a-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3150a-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3150b-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3150b-5p	0.032694673	0.038263732	0.21330027	0.033294865
hsa-miR-3151-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3151-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3152-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3152-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3153	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3154	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3155a	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3155b	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3156-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3156-5p	0.032694673	0.038263732	0.329093241	0.932619138
hsa-miR-3157-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3157-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3158-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3158-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3159	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3160-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3160-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3161	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3162-3p	1.49353489	1.7832352	0.569065353	1.39474183
hsa-miR-3162-5p	44.00178973	41.58614357	40.6731663	35.38718262
hsa-miR-3163	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3164	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3165	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3166	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3167	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3168	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3169	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3170	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3171	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3173-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3173-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3174	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3175	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3176	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3177-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3177-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3178	0.498139252	0.391457069	0.722168276	0.332948651
hsa-miR-3179	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3180	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3180-3p	0.032694673	0.038263732	0.333750013	0.033294865
hsa-miR-3180-5p	0.471296901	0.498668231	0.366949211	1.196910378
hsa-miR-3181	0.032694673	0.038263732	1.139354114	0.033294865
hsa-miR-3182	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3183	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3184-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3184-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3185	0.458362874	0.413527592	0.566951433	0.332948651
hsa-miR-3186-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3186-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3187-3p	0.481821341	0.585362346	1.344044495	0.64133898
hsa-miR-3187-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3188	8.677950759	7.50786131	11.16030229	6.209758661
hsa-miR-3189-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3189-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3190-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3190-5p	0.384642958	0.433042102	0.229331494	0.033294865
hsa-miR-3191-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3191-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3192-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3192-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3193	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3194-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3194-5p	11.42008592	12.17961563	24.26192304	11.09870925
hsa-miR-3195	25.58452245	16.13795649	23.03349611	24.19421122
hsa-miR-3196	20.24297324	18.73392124	40.82050146	13.22705063
hsa-miR-3197	0.032694673	0.038263732	0.248851088	0.033294865
hsa-miR-3198	0.032694673	0.038263732	0.007899483	0.332948651
hsa-miR-3199	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-32-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-32-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3200-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3200-5p	0.032694673	0.038263732	0.085549036	0.033294865
hsa-miR-3201	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3202	0.032694673	0.038263732	0.257433124	0.033294865
hsa-miR-320a	4.856547257	5.126076468	8.508643813	4.676123393
hsa-miR-320b	0.032694673	0.038263732	0.749363129	0.332948651
hsa-miR-320c	4.10608132	3.084282473	3.267660727	1.477865729
hsa-miR-320d	0.852441579	0.414407667	0.682866895	1.789628827
hsa-miR-320e	0.032694673	0.038263732	0.429212828	0.033294865
hsa-miR-323a-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-323a-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-323b-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-323b-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-324-3p	0.032694673	0.038263732	0.114236794	0.033294865
hsa-miR-324-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-325	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-326	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-328-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-328-5p	237.7707436	206.1270455	197.0314337	158.8757031
hsa-miR-329-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-329-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-330-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-330-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-331-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-331-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-335-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-335-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-337-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-337-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-338-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-338-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-339-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-339-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-33a-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-33a-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-33b-3p	0.626375895	0.948226567	0.427892086	0.404813273
hsa-miR-33b-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-340-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-340-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-342-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-342-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-345-3p	4.115287435	3.520412293	3.732687419	2.839335834
hsa-miR-345-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-346	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-34a-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-34a-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-34b-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-34b-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-34c-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-34c-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3529-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3529-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3591-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3591-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3605-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3605-5p	0.032694673	0.038263732	0.007899483	4.734892594
hsa-miR-3606-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3606-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3607-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3607-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3609	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-361-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-361-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3610	2.524750806	2.561948012	2.903557894	2.385480511
hsa-miR-3611	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3612	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3613-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3613-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3614-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3614-5p	0.413731383	0.779387366	0.388717779	0.033294865
hsa-miR-3615	0.032694673	0.038263732	0.239164738	0.033294865
hsa-miR-3616-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3616-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3617-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3617-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3618	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3619-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3619-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-362-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-362-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3620-3p	1.048580121	0.918677697	0.709482704	0.852028917
hsa-miR-3620-5p	0.36219479	0.038263732	1.064824381	0.630628716
hsa-miR-3621	0.032694673	0.038263732	0.344812409	0.033294865
hsa-miR-3622a-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3622a-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3622b-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3622b-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-363-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-363-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3646	0.032694673	0.038263732	0.402894216	0.033294865
hsa-miR-3648	3.314630605	3.536023836	7.51051949	2.848359214
hsa-miR-3649	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3650	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3651	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3652	1.749491518	1.928576308	2.756232327	2.478952796
hsa-miR-3653-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3653-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3654	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3655	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3656	44.63737551	35.02249598	114.6873929	52.96385764
hsa-miR-3657	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3658	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3659	0.032694673	0.038263732	0.454048873	0.033294865
hsa-miR-365a-3p	0.808418168	0.903230645	0.41494249	0.033294865
hsa-miR-365a-5p	0.032694673	0.038263732	1.538802469	0.033294865
hsa-miR-365b-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3660	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3661	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3662	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3663-3p	261.6664231	233.1737543	194.7569092	189.5113835
hsa-miR-3663-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3664-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3664-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3665	342.8600497	481.970154	512.547535	437.8548859
hsa-miR-3666	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3667-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3667-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3668	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-367-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-367-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3670	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3671	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3672	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3674	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3675-3p	0.326946685	0.79032048	0.325927932	0.033294865
hsa-miR-3675-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3677-3p	0.032694673	0.038263732	0.104630234	0.033294865
hsa-miR-3677-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3678-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3678-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3679-3p	0.690004622	0.547465994	0.593642135	0.368377717
hsa-miR-3679-5p	4.024609198	4.41218658	3.455708196	7.019466083
hsa-miR-3680-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3680-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3681-3p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3681-5p	0.032694673	0.038263732	0.007899483	0.033294865
hsa-miR-3682-3p	0.032694673	0.038263732	0.291534333	0.033294865
hsa-miR-3682-5p	0.032694673	0.038263732	0.007899483	0.033294865
