"ID_REF"	"GSM3683663"	"GSM3683664"	"GSM3683665"	"GSM3683666"	"GSM3683667"	"GSM3683668"	"GSM3683669"
"hsa-miR-628-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-629-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.411313435	0.033294865
"hsa-miR-629-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-630"	2.209114965	1.829507931	8.844674193	2.986758727	2.539402882	0.962425631	3.573540651
"hsa-miR-631"	0.025395136	0.024119124	0.352495245	0.431056325	0.038263732	0.122838542	0.033294865
"hsa-miR-632"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-633"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-634"	0.025395136	0.241191221	0.195600315	0.326946685	0.382637294	0.181714481	0.332948651
"hsa-miR-635"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-636"	0.025395136	0.024119124	0.337629624	0.032694673	0.382637294	0.078994827	0.033294865
"hsa-miR-637"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-638"	105.555431	87.12261788	83.69444699	87.73064681	61.78112771	158.0838743	85.55429633
"hsa-miR-639"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-640"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-641"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-642a-3p"	5.20852401	4.857164003	21.75861768	5.490704233	5.28701053	7.087495922	7.405146616
"hsa-miR-642a-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-642b-3p"	1.732306246	1.642717318	3.914916399	1.534069718	1.528988229	1.734528734	1.836538194
"hsa-miR-642b-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-643"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-644a"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-645"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-646"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-647"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-648"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-649"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6499-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6499-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-650"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6500-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6500-5p"	8.467983158	1.760351013	0.894130013	5.146575175	4.381339469	18.20135562	6.979401852
"hsa-miR-6501-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6501-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6502-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6502-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6503-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6503-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6504-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6504-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6505-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6505-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6506-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6506-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6507-3p"	0.631028382	0.554940015	0.443760389	0.868792106	0.877463865	0.296014982	0.380323898
"hsa-miR-6507-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6508-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6508-5p"	0.854442077	0.708856227	0.66352908	1.183981665	1.187599137	0.351238672	1.017740758
"hsa-miR-6509-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6509-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-651-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-651-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6510-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6510-5p"	20.9340276	17.66105229	32.23048516	15.23862471	14.80886329	19.41403913	15.03429487
"hsa-miR-6511a-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6511a-5p"	1.186907512	0.91144003	0.584258126	0.032694673	0.948037525	1.302029468	0.033294865
"hsa-miR-6511b-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.120492395	0.033294865
"hsa-miR-6511b-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.104616803	0.033294865
"hsa-miR-6512-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6512-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6513-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6513-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6514-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6514-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6515-3p"	2.158979882	2.413889942	1.58886902	2.376630958	2.287352319	1.883631821	1.73136962
"hsa-miR-6515-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6516-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6516-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-652-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-652-5p"	0.382239904	0.500975897	0.585883611	0.032694673	0.038263732	0.317031544	0.676135499
"hsa-miR-653-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-653-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-654-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-654-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-655-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-655-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-656-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-656-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-657"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-658"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-659-3p"	1.256672979	3.124977495	0.968110088	0.939393014	0.541695777	1.680210479	1.326993368
"hsa-miR-659-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-660-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-660-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-661"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-662"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-663a"	4.868361502	2.884401305	3.789082363	3.904207146	2.767332698	24.25220975	6.135257943
"hsa-miR-663b"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-664a-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-664a-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-664b-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-664b-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-665"	0.488415232	0.308459461	0.497171809	0.326946685	0.382637294	0.412574997	0.359093788
"hsa-miR-668-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-668-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-670-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-670-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-671-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-671-5p"	14.89896802	16.59516421	10.84910705	11.6344943	13.19169095	8.560592188	17.35268494
"hsa-miR-6715a-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6715b-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6715b-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6716-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6716-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.212120109	0.033294865
"hsa-miR-6717-5p"	0.025395136	0.024119124	1.659600388	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6718-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6719-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6720-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6720-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6721-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6722-3p"	13.36501267	8.923793318	7.201427937	4.668439543	4.445021509	38.36114826	20.07701662
"hsa-miR-6722-5p"	0.486121248	0.881717904	0.019560038	0.032694673	0.038263732	0.798946642	0.033294865
"hsa-miR-6723-5p"	19.49457773	50.69817114	27.77551969	32.11705267	23.38299786	33.99536136	7.539056584
"hsa-miR-6724-5p"	64.57321709	69.44570665	37.14327188	44.42970324	44.76137347	59.55641466	33.70155607
"hsa-miR-6726-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6726-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6727-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6727-5p"	134.6965697	102.4280683	95.51142418	62.42374471	67.13297631	307.7056235	72.14277435
"hsa-miR-6728-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.108745861	0.033294865
"hsa-miR-6728-5p"	13.84799304	8.173442827	6.343517319	9.455746771	8.398961761	14.12853917	6.927173459
"hsa-miR-6729-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6729-5p"	0.432141353	0.370841138	0.019560038	0.032694673	0.038263732	0.98089547	0.365284616
"hsa-miR-6730-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6730-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6731-3p"	0.257283171	0.270633437	0.211107524	0.371973771	0.382637294	0.123682218	0.35969774
"hsa-miR-6731-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6732-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6732-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.116906042	0.033294865
"hsa-miR-6733-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6733-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6734-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6734-5p"	0.268368137	0.273030873	1.245361686	0.032694673	0.038263732	0.421460345	0.839586573
"hsa-miR-6735-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6735-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6736-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6736-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6737-3p"	0.980823499	0.898405902	0.653686451	1.24764165	1.374153853	0.475471443	1.170204564
"hsa-miR-6737-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6738-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6738-5p"	1.810370775	1.589862678	1.012857481	1.351859061	1.1814806	1.769997877	0.992493161
"hsa-miR-6739-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6739-5p"	0.025395136	0.024119124	0.708830049	0.910929034	0.910688203	0.110816315	0.786178312
"hsa-miR-6740-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6740-5p"	10.38983617	8.893853865	14.96508948	7.254378397	7.593658922	6.294956026	8.457960953
"hsa-miR-6741-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6741-5p"	0.965484873	0.952128883	1.361141516	0.810651198	0.989067735	1.236818008	2.73104143
"hsa-miR-6742-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6742-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6743-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6743-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.518552081	0.033294865
"hsa-miR-6744-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6744-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6745"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6746-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6746-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.183290129	0.033294865
"hsa-miR-6747-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6747-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6748-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6748-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6749-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6749-5p"	90.09892576	90.09334275	100.6483004	95.75679761	87.51182084	111.9611965	53.41933088
"hsa-miR-675-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-675-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6750-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6750-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6751-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6751-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6752-3p"	0.947207842	0.999084718	0.466809944	1.128015115	1.086161935	0.653470494	0.474964568
"hsa-miR-6752-5p"	23.07661001	30.74491685	17.48507162	26.16705394	23.1451579	23.51240647	13.26343912
"hsa-miR-6753-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6753-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6754-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6754-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.603620873
"hsa-miR-6755-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6755-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6756-3p"	0.025395136	0.024119124	0.209648324	0.032694673	0.038263732	0.259865335	0.033294865
"hsa-miR-6756-5p"	9.343835011	13.90291118	8.821592385	8.860648551	9.655355643	8.286131983	8.27343937
"hsa-miR-6757-3p"	0.574692091	0.565183334	0.198956812	0.364287273	0.763419954	0.229160024	0.332948651
"hsa-miR-6757-5p"	2.165318577	2.305061751	1.135289639	1.494054784	1.629063037	1.115684182	1.02091045
"hsa-miR-6758-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6758-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6759-3p"	0.508082965	0.481798798	0.019560038	0.736754729	0.038263732	0.22424338	0.033294865
"hsa-miR-6759-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-676-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-676-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6760-3p"	0.37269896	0.61949484	0.300541849	0.860026596	0.850080711	0.211150051	0.367791718
"hsa-miR-6760-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6761-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6761-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6762-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6762-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6763-3p"	0.931531506	0.955645483	0.719030673	1.102326927	1.199525876	0.684088888	0.817538768
"hsa-miR-6763-5p"	21.77663748	20.57313146	18.07016782	18.47131151	17.25878143	37.31935896	13.44553261
"hsa-miR-6764-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6764-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6765-3p"	0.712767677	0.541397113	0.62877676	0.419475891	0.449545267	0.54203877	0.376651505
"hsa-miR-6765-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6766-3p"	1.808034491	2.141288669	1.485711607	1.930806515	1.820546134	1.946425195	1.032373885
"hsa-miR-6766-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6767-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6767-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6768-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6768-5p"	2.402151096	2.733173985	2.035730101	2.013478267	1.604876409	2.889647073	1.112960669
"hsa-miR-6769a-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6769a-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.378048753	0.033294865
"hsa-miR-6769b-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6769b-5p"	3.564214097	3.091251426	9.313311934	3.225269912	3.486518411	6.218148194	4.852642907
"hsa-miR-6770-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6770-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6771-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6771-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6772-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6772-5p"	0.025395136	0.247192059	0.820122754	0.032694673	0.038263732	0.290413435	0.033294865
"hsa-miR-6773-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6773-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6774-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6774-5p"	0.025395136	0.024119124	0.019560038	0.352389636	0.038263732	0.322112511	0.033294865
"hsa-miR-6775-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6775-5p"	11.73097727	11.90956653	8.59776811	8.376115291	8.0597495	11.34168038	6.502454955
"hsa-miR-6776-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6776-5p"	0.025395136	0.270392267	0.537718942	0.032694673	0.038263732	0.402505499	0.800528316
"hsa-miR-6777-3p"	1.364513388	1.151227468	1.300190394	1.406671641	1.454339207	3.507828706	1.171326643
"hsa-miR-6777-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6778-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6778-5p"	3.106449713	3.390246562	1.204786384	2.893625065	2.509916901	1.399086954	1.41226482
"hsa-miR-6779-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6779-5p"	0.025395136	0.024119124	0.370783898	0.032694673	0.038263732	0.265616965	0.033294865
"hsa-miR-6780a-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6780a-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6780b-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6780b-5p"	0.025395136	0.024119124	3.976271314	0.032694673	0.038263732	0.44875854	0.842256878
"hsa-miR-6781-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6781-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6782-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6782-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6783-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6783-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6784-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.120609303	0.033294865
"hsa-miR-6784-5p"	0.966609914	1.966253454	1.155469677	0.455472735	0.927133959	1.060211791	0.867614218
"hsa-miR-6785-3p"	0.316326845	0.283165714	0.202911846	0.032694673	0.382637294	0.164584149	0.332948651
"hsa-miR-6785-5p"	1.570389248	3.019263352	1.910553557	1.523558504	0.405652954	2.318150287	8.03738004
"hsa-miR-6786-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6786-5p"	5.559718353	6.597158195	5.057863141	3.196632955	4.280929865	10.48450104	4.618853539
"hsa-miR-6787-3p"	1.583488182	0.024119124	0.195600315	0.925700496	0.038263732	0.968634514	0.033294865
"hsa-miR-6787-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6788-3p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
"hsa-miR-6788-5p"	0.025395136	0.024119124	0.019560038	0.032694673	0.038263732	0.007899483	0.033294865
