ID_REF	GSM4025391	GSM4025392	GSM4025393	GSM4025394	GSM4025395
360154	6.607371	6.623217	6.618775	6.7466183	6.672415
360156	7.3046308	7.2918615	7.3663464	7.321825	7.3594136
360162	7.0809054	7.0506463	6.813251	7.2771735	7.285406
360164	6.800808	6.783468	6.61865	6.7475805	6.6188393
360167	6.9405546	7.003449	6.9806056	7.007521	6.7747097
360168	6.7159953	6.77628	6.652563	6.2811894	6.502322
360170	7.497561	7.268033	7.225061	7.469467	7.246356
360176	7.0866	6.900403	6.940401	7.228558	7.154806
360180	7.5889764	8.034713	8.19605	7.5649357	7.638863
360181	6.4133024	6.377544	6.2693877	6.5257196	6.3442125
360184	6.6865983	6.7273855	6.801598	6.998181	6.9015217
360187	10.226763	9.802647	9.875648	10.308291	10.430725
360189	6.680476	6.666565	6.559665	6.8234205	6.7674265
360192	6.887912	6.879248	7.0028844	7.063805	6.9976125
360193	10.492254	10.547063	10.616228	10.700275	10.620568
360195	13.055073	12.88233	12.783066	13.100237	13.07553
360196	6.415736	6.425269	6.4188185	6.4718337	6.467818
360201	6.4086504	6.4453278	6.32654	6.5281553	6.510145
360202	6.592987	6.810346	6.7218275	6.725689	6.704976
360204	10.185103	10.098519	9.985065	10.171627	9.974186
360209	8.587842	8.316329	8.603397	8.517828	8.31095
360215	6.408063	6.461038	6.43777	6.638455	6.5433493
360220	7.127695	7.1478524	7.1324763	7.02495	7.09654
360221	6.781274	6.927393	6.9697857	7.021262	6.961255
360224	9.922283	9.936061	10.105821	9.94027	10.05453
360228	6.4337463	6.6074057	6.39342	6.306141	6.441861
360241	6.417048	6.342573	6.4099474	6.492073	6.479047
360242	6.441115	6.4139786	6.426619	6.439886	6.6513085
360253	6.7350774	6.7833314	6.7936993	6.9033446	6.854665
360259	6.4614797	6.474801	6.561041	6.5635486	6.5249143
360270	6.7507434	6.718743	6.75692	6.9741173	6.8040924
360274	6.962177	7.015808	6.913571	6.8236046	6.835106
360278	7.3062077	7.3451586	7.4369836	7.4520636	7.413555
360280	6.4376774	6.46169	6.299766	6.476711	6.3945394
360286	6.5908184	6.6243296	6.52458	6.7799892	6.5076632
360288	6.3703766	6.4716907	6.4284253	6.5304656	6.4306
360291	6.5075	6.60111	6.460174	6.408527	6.474845
360292	6.719107	6.687307	6.672679	6.7949495	6.6383195
360296	6.7679367	6.671755	6.663769	6.6785736	6.715799
360300	8.679169	9.015585	8.55818	8.7982235	8.864536
360301	6.698862	6.6450877	6.6486254	6.5720425	6.765827
360307	6.4878354	6.626622	6.6051335	6.5932035	6.6026087
360309	7.1220465	7.134064	6.958072	7.07899	7.200372
360324	12.0189705	12.102654	12.097079	12.315015	12.411321
360341	8.525015	9.342429	9.405368	8.739134	8.986341
360343	6.8500543	6.883776	6.754498	6.9807367	6.996375
360347	7.018038	7.0602317	6.884303	6.9794083	7.1364226
360348	7.329712	7.2406554	7.203776	7.4659886	7.275127
360349	6.9793797	7.045669	6.9357452	7.1596427	6.971642
360356	6.78312	6.839436	6.842369	6.8622875	6.807765
360360	6.524324	6.6397696	6.559956	6.6796927	6.535752
360364	7.1839743	7.343125	7.030306	7.2644515	7.273384
360367	6.693623	6.6828938	6.6676664	6.7441044	6.766239
360369	7.0108004	7.0479226	7.0367894	7.201822	6.980627
360370	6.60645	6.6275306	6.6211114	6.629251	6.7024965
360372	6.54315	6.7026587	6.618033	6.6448956	6.673075
360379	7.5819335	7.6703477	7.5928617	7.665195	7.8000245
360382	12.257759	12.258855	12.081723	12.510856	12.573306
360386	6.7283535	6.7679367	6.8043537	6.954851	6.7252994
360390	7.133767	7.008962	7.1077657	7.0559177	7.1593676
360392	6.6477027	6.644585	6.701227	6.602841	6.632885
360397	9.649647	9.515139	9.535609	9.260576	9.276696
360398	6.709063	6.6402626	6.662592	6.7147446	6.7739363
360400	6.7825055	6.8127995	6.639968	6.8861394	7.0484962
360402	9.228143	9.240158	9.147008	9.394245	9.505831
360403	6.56265	6.607526	6.6816363	6.6396456	6.6512237
360408	6.2656193	6.3942485	6.511781	6.5560503	6.3070254
360414	6.646035	6.7002177	6.7157173	6.9319544	6.9242544
360424	6.576509	6.6235247	6.5787816	6.6669097	6.5949197
360435	6.592917	6.7122526	6.560289	6.778952	6.769688
360437	6.70059	6.7581077	6.796604	6.876259	6.859984
360438	7.415288	7.4527583	7.4881954	7.427785	7.558447
360440	6.3472977	6.60113	6.5605297	6.733583	6.627753
360445	6.4604144	6.5150313	6.4267125	6.50257	6.386779
360450	6.6933613	6.707737	6.646546	6.6466594	6.751944
360451	6.7441483	6.6608653	6.6386747	6.714821	6.60433
360458	6.72425	6.659399	6.659008	6.731512	6.6488624
360463	12.579167	12.35303	12.512819	12.573306	12.577812
360465	7.077864	7.1499586	7.1174088	7.0296016	7.236632
360468	6.8916807	6.942871	6.825706	6.7711143	6.739576
360470	6.6214566	6.701227	6.689468	6.920463	6.6733065
360471	6.406514	6.490658	6.592298	6.63503	6.504628
360474	6.421713	6.3068357	6.373945	6.443136	6.280506
360475	6.6197844	6.5571427	6.588725	6.787282	6.7264233
360477	6.643147	6.780658	6.6258063	6.7954473	6.796649
360484	7.049712	6.854848	6.855711	6.7219625	6.825236
360487	7.621145	7.613907	7.7181234	7.6907554	7.5427327
360491	9.666834	9.451816	9.141102	9.743745	9.526238
360494	6.540981	6.7144046	6.5962505	6.9265385	6.721947
360497	6.7532663	6.8038106	6.882496	6.766915	6.9156785
360504	6.7262373	6.609889	6.6214743	6.7773438	6.6958966
360520	6.7910423	6.7323866	6.6970162	6.7842054	6.8855214
360521	6.274372	6.386144	6.3076973	6.599836	6.515876
360523	6.6231036	6.6908507	6.6900377	6.8807416	6.5931096
360524	6.6844025	6.686843	6.774542	6.887912	6.908516
360528	6.44286	6.445703	6.5080414	6.6568007	6.7505383
360537	7.141118	7.057686	6.932122	7.114337	7.079846
360538	7.2752523	7.072362	7.3347783	7.0695624	7.190385
360541	6.756535	6.9242544	6.937619	6.779433	7.0117507
360543	6.7594233	6.69744	6.7667136	6.9577656	6.7281632
360544	10.826888	10.56847	10.572407	10.809019	10.921588
360546	6.544339	6.3351355	6.540345	6.6099043	6.4685445
360551	8.595761	8.489186	8.140729	8.642226	8.588807
360553	6.840593	6.885456	6.836227	6.863966	6.8784146
360554	6.982292	6.8765	7.0846763	6.8466864	6.888904
360561	7.3208585	7.56411	7.50203	7.300061	7.3321834
360563	6.410086	6.523674	6.497927	6.742345	6.541804
360564	6.8582835	6.7815585	6.706113	6.970394	6.974679
360575	6.6905923	6.5327573	6.5743265	6.6555557	6.855587
360577	10.891647	10.412846	10.2247925	10.959367	10.984354
360592	6.3877153	6.1966896	6.3580165	6.3934927	6.275832
360593	9.410702	9.336002	9.267683	9.355304	9.257682
360598	9.065849	9.11073	9.359044	8.598877	8.793913
360600	8.278387	8.462063	8.50222	8.480958	8.5169525
360603	6.603462	6.587591	6.511436	6.665355	6.604775
360605	6.524811	6.523986	6.69954	6.6937757	6.447072
360608	6.564235	6.5191994	6.4699774	6.563225	6.600211
360609	6.5072093	6.594444	6.6267633	6.61206	6.472023
360612	6.586424	6.4392595	6.477091	6.52236	6.56707
360615	6.603342	6.6738625	6.6542745	6.689524	6.730628
360626	6.856352	6.830172	6.8261137	6.9814305	7.0216427
360630	6.850914	6.7869735	6.7466826	6.8454204	6.765973
360632	6.4298635	6.5331016	6.5038953	6.7839074	6.584542
360639	6.9147596	6.962177	6.887165	6.8511724	6.835789
360646	7.0720053	6.901335	7.102783	6.9093747	7.1107483
360647	6.6314406	6.708025	6.75844	6.8676343	6.9077415
360671	9.653824	9.616881	9.922283	9.719166	9.912462
360672	6.936408	7.022066	7.0949826	7.3932962	7.3199563
360674	6.4573393	6.469767	6.5371847	6.6019845	6.416569
360678	10.135778	10.081115	10.12932	10.213705	10.185565
360681	6.251062	6.042534	6.302547	6.3252497	6.416125
360685	9.68666	9.645388	9.662253	9.470324	9.614209
360687	6.739206	6.7208962	6.759987	6.8272185	6.6723847
360692	13.753949	13.607752	13.667518	13.812477	13.477572
360703	6.7794423	6.779532	6.7503276	6.8484735	6.868116
360706	7.430995	7.5354137	7.5611005	7.60576	7.7136583
360707	6.986089	6.9775906	6.986603	6.8503227	6.96054
360711	11.6282015	11.456511	11.488909	11.41771	11.388793
360719	10.679506	11.187781	11.112729	10.694324	11.150321
360722	6.6338096	6.62451	6.718643	6.8081875	6.851591
360725	6.666064	6.643055	6.5833287	6.63111	6.8110304
360731	6.5729	6.4607716	6.587658	6.3707457	6.587823
360736	6.64128	6.8896046	6.710098	6.8625827	6.7278438
360739	10.985583	10.842347	11.01317	11.03125	11.143688
360743	6.5035505	6.6355314	6.484864	6.5888987	6.622013
360746	6.529251	6.68264	6.7506876	6.6135025	6.4887223
360747	6.5599747	6.459607	6.361044	6.528653	6.611516
360750	6.3589478	6.4413724	6.31261	6.3865204	6.462086
360753	8.748152	8.913033	8.935759	8.674684	8.820073
360762	9.688593	9.258009	8.871554	9.969037	10.222458
360767	6.6926794	6.763416	6.735098	6.769086	6.7404275
360768	8.706718	8.598595	8.270852	8.885828	8.879646
380008	6.7832346	6.5752134	6.773883	6.83804	6.7001386
380010	8.424872	8.754875	8.449826	8.424872	8.583723
380014	6.647447	6.7120514	6.798979	6.702712	6.566773
380019	10.087789	10.013986	9.933255	9.9185705	10.01717
380022	6.613085	6.7208047	6.657019	6.5692754	6.559436
380025	7.3107057	7.1749144	7.0926685	7.218382	7.627468
380026	8.706302	8.971271	8.874534	8.552732	8.610205
380039	6.497791	6.4827228	6.567236	6.5493603	6.529777
380040	6.4144807	6.3746862	6.422946	6.4725094	6.6163874
380041	7.940485	8.170088	7.8991323	7.8977222	7.918046
380047	6.592001	6.4183893	6.533045	6.7217407	6.4966755
380053	6.9188566	6.890759	6.871567	6.744569	6.889101
380056	6.889778	7.0664673	7.448786	6.909988	6.966594
380059	6.499119	6.420951	6.3742633	6.5108395	6.503497
380064	6.6241617	6.8471694	6.721413	6.613494	6.503432
380068	11.60985	11.218636	11.188414	11.671937	11.736005
380072	7.190315	7.1679454	7.134433	7.1084576	7.064332
380075	6.752714	6.913424	6.9773936	6.7940764	6.837083
380079	7.8406157	7.7616143	7.851063	8.033725	8.338943
380082	6.786736	6.8603873	7.0281854	6.918786	6.8825674
380088	6.8029985	6.780361	6.880917	6.876283	6.958537
380091	6.6065135	6.5920253	6.6282845	6.6140256	6.644027
380092	6.4066315	6.452424	6.499677	6.5562444	6.4621596
380093	6.9271693	6.968795	7.0251894	7.1598372	7.0233994
380095	7.9409833	7.799881	7.9064527	8.0790825	7.851063
380097	6.447838	6.4514265	6.3469462	6.288863	6.359733
380100	11.784661	12.231342	12.15407	11.628576	11.537242
380102	6.5093865	6.696544	6.6294007	6.6892834	6.655297
380110	7.1749797	7.2209578	6.992388	7.2192082	6.96489
380112	6.924462	6.9061375	6.929512	6.962562	6.962177
380113	9.030439	8.506249	8.245623	8.851699	8.889195
380114	6.742733	6.5716033	6.6248527	6.726106	6.5390873
380129	6.486235	6.498418	6.4384165	6.6541047	6.634658
380131	6.8663683	6.9157367	6.9021645	6.893932	6.9166913
380132	6.788135	6.719406	6.689524	6.775623	6.7720547
380138	6.825327	6.8258057	6.929472	6.848792	6.9542346
380139	6.812186	7.0151143	6.9291224	6.952194	7.2507515
380148	6.607635	6.6922154	6.6499834	6.713471	6.7015944
380152	6.9357452	6.9281454	6.823898	7.0618134	6.9320574
380154	6.6419015	6.5795746	6.630914	6.6560564	6.3728085
380156	6.6403804	6.481325	6.570346	6.564169	6.4001484
380161	6.4726496	6.3072963	6.3157806	6.4605737	6.2614408
380162	10.690741	10.283492	10.744984	9.95316	10.075365
380168	8.182047	8.428131	8.411647	8.311626	7.966076
380176	6.515257	6.6685905	6.463884	6.6276746	6.6504126
380181	7.934308	8.044862	8.0885105	8.036619	7.9268537
380184	7.0103726	7.0813465	7.036025	7.010866	7.040922
380187	6.6482096	6.7691355	6.781311	6.7671533	6.740572
380189	7.0189114	6.895383	6.8454204	7.0218678	7.0352383
380192	6.5603104	6.465707	6.520024	6.3321085	6.4097548
380193	6.22586	6.432964	6.4618497	6.584309	6.53502
380195	6.511436	6.6725087	6.590804	6.651111	6.4127483
380201	10.229815	10.191639	10.11718	10.21754	9.821037
380202	6.707371	6.6213193	6.5173903	6.777218	6.707754
380204	7.326171	7.221011	7.124834	7.093463	7.1467123
380209	6.59496	6.6731877	6.654138	6.7848935	6.759727
380215	13.427304	13.193677	13.497811	13.382471	13.328247
380220	6.620302	6.6923933	6.6452217	6.7926855	6.713861
380221	6.541953	6.4507008	6.4542522	6.630057	6.5149703
380228	6.538016	6.4518447	6.4042335	6.5282297	6.3392205
380239	6.855816	6.8781524	6.7832346	6.845669	6.7099648
380240	7.3946147	7.4297266	7.300404	7.2244873	7.206189
380241	6.603673	6.7062387	6.769086	6.655706	6.888568
380243	11.772398	11.490666	10.703344	11.933228	11.822725
380253	6.8816366	6.9412527	6.9486027	6.870232	6.8095984
380255	6.258768	6.37771	6.413096	6.3667006	6.435906
380270	6.7006674	6.7658997	6.687544	6.7931976	6.68737
380273	7.16647	7.217584	7.1081944	6.972415	7.0405664
380274	6.81143	6.938784	6.898158	6.764453	6.6244683
380278	6.9129267	6.9887695	6.936283	6.84628	6.915047
380279	9.77551	9.626942	9.564509	9.972023	9.924864
380280	8.602845	8.435581	8.424604	8.867743	8.521507
380286	6.418411	6.5474463	6.397983	6.558312	6.3842144
380288	6.832266	6.776018	6.898602	6.7214704	6.9132123
380291	6.942048	6.9955997	6.949864	6.9105535	6.837843
380296	6.754368	6.725731	6.796234	6.789705	6.7628527
380300	6.379419	6.316835	6.3958464	6.526933	6.456545
380307	10.995232	10.984934	11.406593	10.344542	10.259763
380315	11.704897	11.669076	11.769293	11.827048	11.757992
380324	6.8153467	6.8516455	6.710348	7.0193186	6.7997127
380326	6.902588	6.8726006	6.8679867	6.887637	6.942425
380327	6.828841	6.8154764	6.811005	6.956007	6.7511487
380332	7.143326	7.0215282	7.018833	7.1595163	7.067082
380333	6.920014	6.7048936	6.8460484	7.073754	6.8966055
380338	10.448111	10.383557	10.135212	10.529777	10.542365
380341	6.3790793	6.3592324	6.5519986	6.5204554	6.5930576
380343	8.371834	7.976292	8.46339	8.190293	7.938212
380347	8.7499075	8.6955595	8.50586	8.870806	8.818739
380348	7.5138197	7.606378	7.634591	7.8348527	7.9098406
380349	6.5710425	6.51488	6.524811	6.427264	6.7138467
380356	6.5152187	6.4192905	6.5421658	6.352702	6.591623
380358	7.0154586	6.9557195	6.881837	7.151373	7.031538
380360	7.5202546	7.565388	7.6201224	7.5623965	7.5779195
380364	7.1528473	7.1332884	7.1352525	7.3485494	7.0238976
380367	6.5247903	6.6084433	6.573217	6.5238132	6.529869
380368	11.287322	11.435336	10.9302845	11.649179	11.821533
380369	6.694329	6.7016892	6.771458	6.769516	6.7006135
380370	6.8115296	6.8582544	6.777907	6.9800115	6.948893
380372	13.129321	12.795429	12.58481	13.129321	13.170977
380376	9.121098	8.899874	8.901016	9.258009	9.190332
380377	6.471168	6.715984	6.395612	6.5247903	6.53103
380379	6.472339	6.5373373	6.444886	6.609401	6.3363767
380382	6.882315	6.7596507	6.7964826	6.9878116	6.8627768
380386	8.086927	7.7827334	7.691561	8.161226	8.011611
380390	6.8640194	6.9581776	6.8673224	6.9672055	7.0177717
380392	6.776065	6.618033	6.630883	6.7383733	6.719367
380397	6.615372	6.60092	6.5057397	6.592746	6.5394382
380398	6.700821	6.814153	6.7509847	6.6863565	6.5414095
380400	6.6917844	6.611575	6.6137915	6.639306	6.592897
380408	6.580987	6.629129	6.660347	6.5092263	6.603785
380411	6.5742455	6.428412	6.5887065	6.5397763	6.5398026
380424	6.767704	6.7315283	6.6847854	6.7444143	6.913259
380431	6.5993195	6.625509	6.5844336	6.6481457	6.4573703
380433	6.572132	6.5535393	6.531569	6.4838276	6.6087403
380435	6.872838	6.888245	6.721691	6.9646945	6.8425465
380437	6.8150153	6.877225	6.904894	7.0477448	6.955077
380438	9.265121	9.361918	9.055297	9.242886	9.174266
380440	6.5513372	6.5264926	6.684719	6.6339607	6.6300163
380441	6.787408	6.80222	6.7902765	6.9473457	6.9214916
380445	6.767119	6.943654	6.912968	6.7074437	6.693333
380446	6.727329	6.7725883	6.815545	6.6122856	6.8844037
380450	6.80057	6.818223	6.8297553	6.867274	6.999852
380458	6.7856994	6.896549	6.831648	6.8410835	6.9312577
380463	6.7450027	6.77963	6.742833	6.730628	6.70749
380465	6.699008	6.8454204	6.7331376	6.8411984	6.676166
380468	11.456511	11.296927	11.556532	11.470115	11.441279
380471	6.9071884	6.8679266	6.8024936	7.012626	6.9235263
380474	6.5188704	6.5484633	6.6033006	6.5588794	6.599902
380475	6.6737823	6.624033	6.668843	6.5784664	6.6843667
380477	8.23929	7.741266	7.860544	7.980432	7.9300165
380482	8.997719	8.432062	8.16965	8.744658	8.45792
380484	6.9544888	6.9199886	6.879892	7.0080414	6.938784
380487	6.8268566	6.820912	6.8666253	6.819338	6.85644
380491	6.9341187	6.819982	6.7801924	6.7601542	6.869246
380494	6.494466	6.598342	6.4635587	6.6285887	6.5339003
380500	6.461004	6.4410367	6.4205637	6.4366417	6.386891
380504	13.272783	13.225439	13.615883	13.11497	13.43007
380519	6.8139234	6.7115254	6.6226025	6.882154	6.754303
380520	6.652228	6.5557384	6.5809255	6.6809416	6.7332215
380521	6.5777397	6.604045	6.6377344	6.7019644	6.7000766
380523	9.385515	9.325096	9.300638	9.386538	9.291586
380524	6.517489	6.526905	6.577918	6.602894	6.6351414
380528	6.5768547	6.539622	6.5161753	6.8087416	6.624276
380537	11.596804	11.431822	11.315473	11.600192	11.548982
380538	6.5980287	6.525909	6.5079336	6.6071835	6.5109634
380541	11.786839	12.100292	11.849148	11.711809	11.350908
380543	11.582405	11.756036	12.095664	11.218636	11.546048
380544	6.79588	6.8960466	6.7978563	6.791347	6.999766
380546	6.6614275	6.629235	6.5486293	6.7119136	6.6686897
380553	6.946105	6.9840813	6.9379373	7.073417	6.998181
380554	6.7441044	6.775569	6.719821	6.576739	6.5623507
380561	11.27388	11.562454	11.558165	11.271052	11.475327
380563	8.263112	8.417988	8.063988	8.276271	8.185429
380564	6.803952	6.787395	6.8037252	6.7642865	6.862998
380575	6.837584	7.004968	6.9348	6.8683176	6.917261
380593	6.745939	6.90228	6.7602015	6.767872	6.972795
380600	6.807459	6.8091264	6.9490805	6.7847657	6.736104
380601	6.7174134	6.657121	6.7198668	6.8561525	6.719612
380603	7.2022314	7.351655	7.2379856	7.40088	7.4418755
380608	6.528274	6.4631157	6.445913	6.543309	6.593024
380609	6.7214704	6.5829387	6.579503	6.5504584	6.512394
380615	6.553006	6.445635	6.4449325	6.474888	6.254213
380619	6.835994	6.8520727	6.7814507	6.808094	6.8429117
380639	6.7390738	6.8370595	6.754422	6.742833	6.7501044
380647	6.843727	6.883958	6.8246355	6.9591775	6.8405743
380653	6.708379	6.6484246	6.750006	6.660918	6.665287
380661	6.7079086	6.728495	6.6930356	6.801955	6.623513
380669	6.69403	6.7083983	6.629492	6.8202515	6.7376566
380670	6.691869	6.7212925	6.729666	6.728023	6.7456217
380671	7.45112	7.5452003	7.423758	7.4735794	7.565596
380672	7.638863	7.8977222	7.922452	7.554842	7.6260686
380674	7.0819526	7.2385464	6.95911	6.9392395	7.009718
380678	6.5424943	6.489729	6.512476	6.489245	6.3848486
380681	6.4357657	6.4239726	6.448735	6.419999	6.62897
380682	14.556194	14.424516	14.227729	14.396038	14.266018
380685	12.319937	12.134951	12.06599	12.310201	12.242072
380687	6.709297	6.4792147	6.6941414	6.506156	6.684453
380689	6.4572024	6.43318	6.5677657	6.620796	6.6858435
380703	6.7115865	6.711015	6.802733	6.8777657	6.8283415
380709	6.6798353	6.679708	6.6354384	6.571802	6.6715403
380711	6.7455497	6.7350435	6.691008	6.8017263	6.6615376
380717	8.470768	8.409124	8.758389	8.261221	8.2988825
380719	6.4176793	6.4216247	6.321528	6.5147443	6.376364
380722	6.5822372	6.5201197	6.501035	6.638642	6.49331
380725	6.588633	6.503309	6.584339	6.406886	6.443275
380730	7.6661835	7.6824822	7.7728066	7.789372	7.7441063
380731	6.7470303	7.0020103	6.8779116	6.8151574	6.969096
380736	9.94188	9.483521	9.523638	9.944752	10.038798
380739	6.659733	6.7342334	6.566629	6.7720737	6.6085906
380743	6.656443	6.5519266	6.6550617	6.665222	6.7104506
380750	8.261589	8.397717	8.648139	8.55818	8.502838
380753	6.5021043	6.586071	6.3659625	6.249891	6.3616767
380754	6.527366	6.4604335	6.653255	6.662143	6.7419744
380762	6.4928093	6.5576477	6.5778117	6.546774	6.7576957
380768	6.788004	6.904994	6.87545	6.8620496	6.9907722
430008	6.881769	6.8168144	6.8116064	6.996171	7.2043734
430010	11.085661	11.055438	11.1769905	10.772208	11.0009365
430017	9.135089	9.236101	9.091755	9.136084	9.210245
430019	6.5575523	6.6173706	6.5493603	6.7093406	6.5819716
430020	6.429452	6.3121057	6.252875	6.4648457	6.524525
430021	7.4112253	8.283963	8.545843	7.5176044	7.3089285
430026	6.6234694	6.6922655	6.44079	6.555179	6.6256504
430035	6.7030625	6.6743717	6.7393723	6.707737	6.796793
430037	8.584098	8.097549	8.136797	8.184849	8.179521
430040	6.49442	6.377157	6.5548177	6.490777	6.3137703
430041	6.601798	6.735938	6.666609	6.6818733	6.599778
430044	6.74486	6.75649	6.8632016	6.971745	7.0443077
430050	6.5524917	6.52785	6.489899	6.316742	6.637399
430053	6.4458985	6.54315	6.4763703	6.4238544	6.4450893
430056	6.2723236	6.4596167	6.5136003	6.521348	6.5618114
430059	12.274974	12.345038	12.6157055	12.302516	12.134951
430064	6.5643473	6.731715	6.532111	6.7459774	6.626081
430066	11.987161	11.60985	11.317556	11.771666	11.626233
430072	6.5827193	6.4464655	6.4743867	6.584732	6.5446663
430075	6.8293533	7.0306244	6.7898545	6.960312	7.1045218
430079	6.4673324	6.4710693	6.5625725	6.6664443	6.529238
430082	6.3388443	6.42417	6.3609586	6.3899393	6.370236
430086	6.4089165	6.402032	6.400503	6.5634036	6.3252497
430088	6.8247004	6.7832184	6.660464	6.8433576	6.9120903
430091	6.3331466	6.4777446	6.3447914	6.436697	6.2675343
430092	6.390369	6.213563	6.484363	6.3479147	6.3458886
430093	6.6450505	6.7698655	6.6783905	6.8597174	6.760183
430095	7.6422515	7.703379	7.6126604	7.478921	7.47964
430097	6.379656	6.42431	6.3475966	6.547358	6.270061
430100	11.061443	11.081784	11.359909	11.102637	11.2342005
430102	6.3902745	6.355887	6.2434974	6.4271398	6.311927
430110	6.536694	6.6063447	6.4824505	6.438032	6.561759
430112	6.762444	6.604298	6.6102567	6.747493	6.7857146
430121	6.6608515	6.652304	6.5787244	6.7027493	6.570076
430128	10.429792	10.606271	10.47058	10.409245	10.594706
430129	6.726989	6.7337728	6.841945	6.9635615	6.847331
430131	7.501719	7.450678	8.311285	7.6642656	7.869792
430132	8.968953	8.966178	9.35387	8.7317	8.651483
430136	8.394694	8.060971	7.698207	8.537909	8.523201
430138	6.3099523	6.22101	6.2473702	6.4278846	6.3581634
430139	6.839436	6.758268	6.6905203	6.872324	6.8252025
430142	9.892571	10.010854	9.895859	9.872984	9.996649
430148	6.393894	6.2541385	6.265387	6.329777	6.5046515
430152	7.3490458	7.4147344	7.382208	7.589853	7.7323403
430156	6.6026425	6.546155	6.5169973	6.670394	6.6305304
430164	6.446036	6.4752283	6.416317	6.3716416	6.5128784
430167	6.37245	6.205739	6.280506	6.2849193	6.2870665
430168	6.391127	6.4517293	6.309591	6.475418	6.3114295
430170	6.663769	6.54758	6.6420836	6.5644164	6.633554
430176	6.384567	6.5964446	6.301164	6.5940523	6.6933613
430180	6.4440827	6.292981	6.470512	6.532111	6.350944
430181	7.943344	8.067785	8.049627	8.182627	8.300786
430187	6.381029	6.408255	6.3599443	6.505278	6.337639
430189	9.603589	9.979625	10.330095	9.46015	9.68203
430192	6.456644	6.4871454	6.5266237	6.603946	6.4982734
430193	6.2407637	6.254213	6.25153	6.3230467	6.371734
430195	6.1959386	6.268427	6.2707133	6.3282228	6.4649262
430196	11.344816	11.426541	11.233102	11.197216	11.122943
430202	6.285967	6.4798007	6.363583	6.3939905	6.39191
430204	6.4000807	6.4200206	6.4221854	6.3769403	6.47581
430209	11.689761	12.239847	12.430886	11.582405	11.531976
430215	7.065765	6.977096	6.980844	7.1839743	7.145642
430221	6.468956	6.5033402	6.43233	6.4973044	6.479928
430239	6.642169	6.536139	6.5648837	6.8088193	6.5372963
430240	6.6111646	6.542693	6.594137	6.5681543	6.5013294
430241	6.297585	6.40018	6.359301	6.5280447	6.512109
430243	6.3338223	6.3356543	6.4818435	6.524222	6.494237
430246	9.554867	9.499953	9.500862	9.612222	8.988608
430253	6.4504423	6.5151224	6.4658294	6.5056934	6.2536736
430255	7.042973	7.217013	7.2572093	7.3209987	7.285511
430259	6.4422207	6.611312	6.516691	6.543007	6.4635034
430270	6.4721923	6.5202537	6.4005675	6.4920106	6.56586
430273	6.5685472	6.6681223	6.449037	6.535388	6.3908944
430274	7.1796503	7.1115437	7.041773	7.087935	6.765188
430279	8.742006	8.743674	8.384109	8.9836035	8.677506
430286	10.0175705	9.696417	9.956351	10.070631	10.445615
430288	6.226139	6.2549477	6.0972977	6.339275	6.270848
430289	6.618033	6.6863565	6.4794683	6.5893764	6.605805
430291	6.367998	6.3769403	6.3884726	6.5611773	6.5277157
430292	6.2035284	6.3733063	6.250146	6.4485583	6.4453
430300	7.2358027	7.1445985	7.206035	7.434905	7.3643804
430301	6.4546576	6.3920937	6.459063	6.329052	6.3508677
430307	6.877693	6.8861675	6.8210645	6.9047227	6.993463
430309	6.4805875	6.5637293	6.4930344	6.6318035	6.536327
430315	8.540962	8.350673	8.149743	8.29227	8.303332
430324	12.77163	12.784788	12.442374	12.65702	12.473617
430326	6.439644	6.2827277	6.49442	6.324581	6.47495
430328	6.6560025	6.685352	6.720392	6.860828	6.5585923
430332	6.3289175	6.365585	6.343988	6.551277	6.6415443
430333	6.327888	6.351422	6.136489	6.498418	6.202221
430338	8.984773	9.934822	9.35123	9.113964	9.565359
430341	6.363385	6.351529	6.1344066	6.332281	6.4441547
430347	6.3312287	6.427775	6.198579	6.350944	6.2811894
430358	10.957682	10.379995	10.432	10.955754	10.967872
430360	6.69249	6.731512	6.653926	6.6297026	6.6876025
430364	6.480246	6.4458547	6.3740206	6.577292	6.402324
430367	6.8297243	6.741659	6.9045324	7.0286303	6.8652525
430368	6.510763	6.530048	6.5403585	6.5438232	6.723583
430369	10.122075	9.699601	9.805143	9.445249	9.619208
430372	9.436266	9.387766	9.343403	9.316745	9.293152
430376	6.839767	7.0054855	6.872124	6.8611546	6.8026156
430377	6.4200206	6.2559223	6.1535983	6.486027	6.47717
430382	9.977932	10.028955	10.05233	10.220477	10.274663
430386	6.754095	6.8770723	6.7654333	6.706455	6.782468
430390	6.6968007	6.5687623	6.6708655	6.6993484	6.6559753
430392	6.6911845	6.720405	6.489594	6.7955422	6.817578
430397	7.019067	7.0076	7.060285	7.262608	7.2476034
430398	6.978774	7.04408	6.976456	6.955646	6.917013
430400	8.058483	8.137426	8.13289	7.9203844	7.801462
430408	9.557035	9.710988	8.9982395	9.515509	9.194296
430424	6.3220954	6.375464	6.315341	6.407414	6.403598
430433	8.332845	8.296154	8.432263	8.427266	8.28594
430437	6.691825	6.667589	6.753693	6.8412323	6.633934
430438	6.1017904	6.194733	6.1668506	6.320727	6.3495564
430441	7.5464315	7.361247	7.352574	7.5779195	7.572598
430446	6.485712	6.58614	6.592001	6.5696154	6.506368
430450	6.324581	6.3011007	6.2083917	6.2612567	6.2351866
